Time,emailservice,productcatalogservice,checkoutservice,shippingservice,currencyservice,cartservice,recommendationservice,adservice,frontend,paymentservice,Total
2020-11-07 23:22:17,3.3396226415094334,3.2483126784770757,214.1304347826087,2.881918819188192,4.770987115128717,17.125000000000004,18.02072877004939,4.595505617977529,938.1807996583176,3.1818181818181817,1209.475128265075
2020-11-07 23:22:18,3.3396226415094334,3.2483126784770757,214.1304347826087,2.627530364372469,4.6331823965521295,17.125000000000004,18.02072877004939,4.595505617977529,938.1807996583176,3.1818181818181817,1209.0829350916827
2020-11-07 23:22:19,3.3396226415094334,3.2483126784770757,214.1304347826087,2.627530364372469,4.6331823965521295,17.125000000000004,18.02072877004939,4.595505617977529,938.1807996583176,3.1818181818181817,1209.0829350916827
2020-11-07 23:22:20,3.3396226415094334,3.1028226351699093,214.1304347826087,2.627530364372469,4.6331823965521295,17.125000000000004,18.02072877004939,4.595505617977529,938.1807996583176,3.1818181818181817,1208.9374450483756
2020-11-07 23:22:21,3.3396226415094334,3.1028226351699093,214.1304347826087,2.627530364372469,4.6331823965521295,17.125000000000004,18.02072877004939,4.595505617977529,938.1807996583176,3.1818181818181817,1208.9374450483756
2020-11-07 23:22:22,3.3396226415094334,3.095061386653984,214.1304347826087,2.627530364372469,4.6331823965521295,15.652400835073069,18.02072877004939,4.595505617977529,938.1807996583176,3.1818181818181817,1207.4570846349327
2020-11-07 23:22:23,3.3396226415094334,3.095061386653984,214.1304347826087,2.627530364372469,4.6331823965521295,15.652400835073069,18.02072877004939,4.595505617977529,939.1461837809654,2.5384615384615383,1207.7791121142234
2020-11-07 23:22:24,3.3396226415094334,3.095061386653984,214.1304347826087,2.627530364372469,4.649472920836993,15.652400835073069,18.02072877004939,4.818181818181818,933.2173556476497,2.5384615384615383,1202.089250705397
2020-11-07 23:22:25,3.3396226415094334,3.2373383931284136,214.1304347826087,2.627530364372469,4.649472920836993,15.652400835073069,19.241738443997246,4.818181818181818,933.2173556476497,2.5384615384615383,1203.4525373858196
2020-11-07 23:22:26,3.2127659574468086,3.2373383931284136,214.1304347826087,2.627530364372469,4.5841093030932765,15.652400835073069,19.241738443997246,4.818181818181818,933.2173556476497,2.5384615384615383,1203.260317084013
2020-11-07 23:22:27,3.2127659574468086,3.2373383931284136,181.25,2.627530364372469,4.5841093030932765,15.652400835073069,19.241738443997246,4.818181818181818,928.647983696634,2.5384615384615383,1165.8105103503885
2020-11-07 23:22:28,3.2127659574468086,3.2138388491114784,181.25,2.627530364372469,4.5841093030932765,15.652400835073069,19.241738443997246,4.818181818181818,928.647983696634,2.5384615384615383,1165.7870108063714
2020-11-07 23:22:29,3.2127659574468086,3.2138388491114784,181.25,2.627530364372469,4.5841093030932765,15.652400835073069,19.829446697793845,4.818181818181818,1355.976338734183,2.5384615384615383,1593.703074097717
2020-11-07 23:22:30,3.2127659574468086,3.2138388491114784,181.25,2.627530364372469,4.5841093030932765,15.652400835073069,19.829446697793845,4.818181818181818,1365.1342888463678,2.5384615384615383,1602.861024209902
2020-11-07 23:22:31,3.2127659574468086,3.2138388491114784,181.25,2.627530364372469,4.5841093030932765,15.652400835073069,19.829446697793845,4.818181818181818,1365.1342888463678,2.5384615384615383,1602.861024209902
2020-11-07 23:22:32,3.2127659574468086,3.2138388491114784,181.25,2.627530364372469,4.5841093030932765,15.652400835073069,20.639970477126948,4.818181818181818,1365.1342888463678,2.5384615384615383,1603.671547989235
2020-11-07 23:22:33,3.2127659574468086,3.2138388491114784,181.25,2.945525291828794,4.851635820423872,15.652400835073069,20.639970477126948,4.818181818181818,1365.1342888463678,2.5384615384615383,1604.257069434022
2020-11-07 23:22:34,3.2127659574468086,3.2138388491114784,181.25,2.945525291828794,4.851635820423872,15.652400835073069,20.639970477126948,4.818181818181818,1365.1342888463678,2.5384615384615383,1604.257069434022
2020-11-07 23:22:35,3.2127659574468086,3.3744873052155637,181.25,2.945525291828794,4.851635820423872,15.652400835073069,20.639970477126948,4.818181818181818,1365.1342888463678,2.5384615384615383,1604.4177178901261
2020-11-07 23:22:36,3.2127659574468086,3.3744873052155637,181.25,2.945525291828794,4.851635820423872,15.652400835073069,20.639970477126948,4.818181818181818,1365.1342888463678,2.5384615384615383,1604.4177178901261
2020-11-07 23:22:37,3.2127659574468086,3.4014513322903586,181.25,2.945525291828794,4.851635820423872,15.895127118644073,20.639970477126948,4.818181818181818,1365.1342888463678,2.5384615384615383,1604.687408200772
2020-11-07 23:22:38,3.2127659574468086,3.4014513322903586,181.25,2.945525291828794,4.851635820423872,15.895127118644073,20.639970477126948,4.818181818181818,1341.3302056675502,3.1578947368421053,1581.5027582203352
2020-11-07 23:22:39,3.2127659574468086,3.4014513322903586,181.25,2.945525291828794,4.6268135682486085,15.895127118644073,20.639970477126948,4.525773195876289,1341.2467678715966,3.1578947368421053,1580.902089549901
2020-11-07 23:22:40,3.2127659574468086,3.2938429347270124,181.25,2.945525291828794,4.6268135682486085,15.895127118644073,18.613748553297587,4.525773195876289,1341.2467678715966,3.1578947368421053,1578.7682592285078
2020-11-07 23:22:41,3.3902439024390247,3.2938429347270124,181.25,2.945525291828794,4.699507474150963,15.895127118644073,18.613748553297587,4.525773195876289,1341.2467678715966,3.1578947368421053,1579.0184310794025
2020-11-07 23:22:42,3.3902439024390247,3.2938429347270124,194.5652173913044,2.945525291828794,4.699507474150963,15.895127118644073,18.613748553297587,4.525773195876289,1352.8552361674076,3.1578947368421053,1603.942116766518
2020-11-07 23:22:43,3.3902439024390247,3.319131886612361,194.5652173913044,2.945525291828794,4.699507474150963,15.895127118644073,18.613748553297587,4.525773195876289,1352.8552361674076,3.1578947368421053,1603.9674057184036
2020-11-07 23:22:44,3.3902439024390247,3.319131886612361,194.5652173913044,2.945525291828794,4.699507474150963,15.895127118644073,18.696363648195685,4.525773195876289,1220.398152578791,3.1578947368421053,1471.5929372246844
2020-11-07 23:22:45,3.3902439024390247,3.319131886612361,194.5652173913044,2.945525291828794,4.699507474150963,15.895127118644073,18.696363648195685,4.525773195876289,1211.2401180881234,3.1578947368421053,1462.4349027340168
2020-11-07 23:22:46,3.3902439024390247,3.319131886612361,194.5652173913044,2.945525291828794,4.699507474150963,15.895127118644073,18.696363648195685,4.525773195876289,1211.2401180881234,3.1578947368421053,1462.4349027340168
2020-11-07 23:22:47,3.3902439024390247,3.319131886612361,194.5652173913044,2.945525291828794,4.699507474150963,15.895127118644073,17.03339523365404,4.525773195876289,1211.2401180881234,3.1578947368421053,1460.7719343194751
2020-11-07 23:22:48,3.3902439024390247,3.319131886612361,194.5652173913044,2.6306620209059237,4.603918802709286,15.895127118644073,17.03339523365404,4.525773195876289,1211.2401180881234,3.1578947368421053,1460.3614823771106
2020-11-07 23:22:49,3.3902439024390247,3.319131886612361,194.5652173913044,2.6306620209059237,4.603918802709286,15.895127118644073,17.03339523365404,4.525773195876289,1211.2401180881234,3.1578947368421053,1460.3614823771106
2020-11-07 23:22:50,3.3902439024390247,3.2865460594718234,194.5652173913044,2.6306620209059237,4.603918802709286,15.895127118644073,17.03339523365404,4.525773195876289,1211.2401180881234,3.1578947368421053,1460.3288965499698
2020-11-07 23:22:51,3.3902439024390247,3.2865460594718234,194.5652173913044,2.6306620209059237,4.603918802709286,15.895127118644073,17.03339523365404,4.525773195876289,1211.2401180881234,3.1578947368421053,1460.3288965499698
2020-11-07 23:22:52,3.3902439024390247,3.2917882451021256,194.5652173913044,2.6306620209059237,4.603918802709286,13.932714617169376,17.03339523365404,4.525773195876289,1211.2401180881234,3.1578947368421053,1458.3717262341254
2020-11-07 23:22:53,3.3902439024390247,3.2917882451021256,194.5652173913044,2.6306620209059237,4.603918802709286,13.932714617169376,17.03339523365404,4.525773195876289,1227.4886927745542,3.0512820512820515,1474.5136882349966
2020-11-07 23:22:54,3.3902439024390247,3.2917882451021256,194.5652173913044,2.6306620209059237,4.5748354868193495,13.932714617169376,17.03339523365404,4.586854460093896,1233.4831625845484,3.0512820512820515,1480.5401559933184
2020-11-07 23:22:55,3.3902439024390247,3.34060766404337,194.5652173913044,2.6306620209059237,4.5748354868193495,13.932714617169376,18.677469996579877,4.586854460093896,1233.4831625845484,3.0512820512820515,1482.2330501751858
2020-11-07 23:22:56,3.2727272727272725,3.34060766404337,194.5652173913044,2.6306620209059237,4.37333549785344,13.932714617169376,18.677469996579877,4.586854460093896,1233.4831625845484,3.0512820512820515,1481.9140335565082
2020-11-07 23:22:57,3.2727272727272725,3.34060766404337,217.85714285714292,2.6306620209059237,4.37333549785344,13.932714617169376,18.677469996579877,4.586854460093896,1223.9826504953999,3.0512820512820515,1495.705446933198
2020-11-07 23:22:58,3.2727272727272725,3.2384305495972323,217.85714285714292,2.6306620209059237,4.37333549785344,13.932714617169376,18.677469996579877,4.586854460093896,1223.9826504953999,3.0512820512820515,1495.6032698187514
2020-11-07 23:22:59,3.2727272727272725,3.2384305495972323,217.85714285714292,2.6306620209059237,4.37333549785344,13.932714617169376,18.8620283018868,4.586854460093896,1045.4526408847532,3.0512820512820515,1317.257818513412
2020-11-07 23:23:00,3.2727272727272725,3.2384305495972323,217.85714285714292,2.6306620209059237,4.37333549785344,13.932714617169376,18.8620283018868,4.586854460093896,1052.0669962124596,3.0512820512820515,1323.8721738411184
2020-11-07 23:23:01,3.2727272727272725,3.2384305495972323,217.85714285714292,2.6306620209059237,4.37333549785344,13.932714617169376,18.8620283018868,4.586854460093896,1052.0669962124596,3.0512820512820515,1323.8721738411184
2020-11-07 23:23:02,3.2727272727272725,3.2384305495972323,217.85714285714292,2.6306620209059237,4.37333549785344,13.932714617169376,21.180875576036865,4.586854460093896,1052.0669962124596,3.0512820512820515,1326.1910211152685
2020-11-07 23:23:03,3.2727272727272725,3.2384305495972323,217.85714285714292,2.7480916030534357,4.249685739558252,13.932714617169376,21.180875576036865,4.586854460093896,1052.0669962124596,3.0512820512820515,1326.1848009391208
2020-11-07 23:23:04,3.2727272727272725,3.2384305495972323,217.85714285714292,2.7480916030534357,4.249685739558252,13.932714617169376,21.180875576036865,4.586854460093896,1052.0669962124596,3.0512820512820515,1326.1848009391208
2020-11-07 23:23:05,3.2727272727272725,3.2771517618771404,217.85714285714292,2.7480916030534357,4.249685739558252,13.932714617169376,21.180875576036865,4.586854460093896,1052.0669962124596,3.0512820512820515,1326.2235221514004
2020-11-07 23:23:06,3.2727272727272725,3.2771517618771404,217.85714285714292,2.7480916030534357,4.249685739558252,13.932714617169376,21.180875576036865,4.586854460093896,1052.0669962124596,3.0512820512820515,1326.2235221514004
2020-11-07 23:23:07,3.2727272727272725,3.2512557104191546,217.85714285714292,2.7480916030534357,4.249685739558252,17.121710526315788,21.180875576036865,4.586854460093896,1052.0669962124596,3.0512820512820515,1329.3866220090893
2020-11-07 23:23:08,3.2727272727272725,3.2512557104191546,217.85714285714292,2.7480916030534357,4.249685739558252,17.121710526315788,21.180875576036865,4.586854460093896,1049.4146677577503,3.6857142857142855,1327.3687257888125
2020-11-07 23:23:09,3.2727272727272725,3.2512557104191546,217.85714285714292,2.7480916030534357,4.234814174967919,17.121710526315788,21.180875576036865,4.163561076604555,1048.4701467440093,3.6857142857142855,1325.9860398269914
2020-11-07 23:23:10,3.2727272727272725,3.214074230051399,217.85714285714292,2.7480916030534357,4.234814174967919,17.121710526315788,19.77130553270894,4.163561076604555,1048.4701467440093,3.6857142857142855,1324.5392883032955
2020-11-07 23:23:11,3.1132075471698117,3.214074230051399,217.85714285714292,2.7480916030534357,4.374249286744517,17.121710526315788,19.77130553270894,4.163561076604555,1048.4701467440093,3.6857142857142855,1324.519203689515
2020-11-07 23:23:12,3.1132075471698117,3.214074230051399,250.0,2.7480916030534357,4.374249286744517,17.121710526315788,19.77130553270894,4.163561076604555,1050.0950426351628,3.6857142857142855,1358.2869567235255
2020-11-07 23:23:13,3.1132075471698117,3.3545901040443624,250.0,2.7480916030534357,4.374249286744517,17.121710526315788,19.77130553270894,4.163561076604555,1050.0950426351628,3.6857142857142855,1358.4274725975185
2020-11-07 23:23:14,3.1132075471698117,3.3545901040443624,250.0,2.7480916030534357,4.374249286744517,17.121710526315788,19.638071786496845,4.163561076604555,924.1788177000833,3.6857142857142855,1232.3780139162268
2020-11-07 23:23:15,3.1132075471698117,3.3545901040443624,250.0,2.7480916030534357,4.374249286744517,17.121710526315788,19.638071786496845,4.163561076604555,922.4451398664128,3.6857142857142855,1230.6443360825565
2020-11-07 23:23:16,3.1132075471698117,3.3545901040443624,250.0,2.7480916030534357,4.374249286744517,17.121710526315788,19.638071786496845,4.163561076604555,922.4451398664128,3.6857142857142855,1230.6443360825565
2020-11-07 23:23:17,3.1132075471698117,3.3545901040443624,250.0,2.7480916030534357,4.374249286744517,17.121710526315788,18.275888561603864,4.163561076604555,922.4451398664128,3.6857142857142855,1229.2821528576633
2020-11-07 23:23:18,3.1132075471698117,3.3545901040443624,250.0,2.785234899328859,4.427524310902402,17.121710526315788,18.275888561603864,4.163561076604555,922.4451398664128,3.6857142857142855,1229.3725711780967
2020-11-07 23:23:19,3.1132075471698117,3.3545901040443624,250.0,2.785234899328859,4.427524310902402,17.121710526315788,18.275888561603864,4.163561076604555,922.4451398664128,3.6857142857142855,1229.3725711780967
2020-11-07 23:23:20,3.1132075471698117,3.2350048666655966,250.0,2.785234899328859,4.427524310902402,17.121710526315788,18.275888561603864,4.163561076604555,922.4451398664128,3.6857142857142855,1229.2529859407175
2020-11-07 23:23:21,3.1132075471698117,3.2350048666655966,250.0,2.785234899328859,4.427524310902402,17.121710526315788,18.275888561603864,4.163561076604555,922.4451398664128,3.6857142857142855,1229.2529859407175
2020-11-07 23:23:22,3.1132075471698117,3.278987079931935,250.0,2.785234899328859,4.427524310902402,15.591182364729463,18.275888561603864,4.163561076604555,922.4451398664128,3.6857142857142855,1227.766439992398
2020-11-07 23:23:23,3.1132075471698117,3.278987079931935,250.0,2.785234899328859,4.427524310902402,15.591182364729463,18.275888561603864,4.163561076604555,927.21671257579,2.9615384615384617,1231.8138368775994
2020-11-07 23:23:24,3.1132075471698117,3.278987079931935,250.0,2.785234899328859,4.478746921715487,15.591182364729463,18.275888561603864,5.0,915.1148402343567,2.9615384615384617,1220.5996260703744
2020-11-07 23:23:25,3.1132075471698117,3.3288031491951133,250.0,2.785234899328859,4.478746921715487,15.591182364729463,18.979111412604706,5.0,915.1148402343567,2.9615384615384617,1221.3526649906387
2020-11-07 23:23:26,3.2222222222222223,3.3288031491951133,250.0,2.785234899328859,4.562028936874673,15.591182364729463,18.979111412604706,5.0,915.1148402343567,2.9615384615384617,1221.5449616808505
2020-11-07 23:23:27,3.2222222222222223,3.3288031491951133,179.6875,2.785234899328859,4.562028936874673,15.591182364729463,18.979111412604706,5.0,917.310816231126,2.9615384615384617,1153.4284376776195
2020-11-07 23:23:28,3.2222222222222223,3.2386153224898018,179.6875,2.785234899328859,4.562028936874673,15.591182364729463,18.979111412604706,5.0,917.310816231126,2.9615384615384617,1153.3382498509145
2020-11-07 23:23:29,3.2222222222222223,3.2386153224898018,179.6875,2.785234899328859,4.562028936874673,15.591182364729463,18.148631198145615,5.0,1254.4821795313926,2.9615384615384617,1489.6791329367215
2020-11-07 23:23:30,3.2222222222222223,3.2386153224898018,179.6875,2.785234899328859,4.562028936874673,15.591182364729463,18.148631198145615,5.0,1254.4803227674338,2.9615384615384617,1489.677276172763
2020-11-07 23:23:31,3.2222222222222223,3.2386153224898018,179.6875,2.785234899328859,4.562028936874673,15.591182364729463,18.148631198145615,5.0,1254.4803227674338,2.9615384615384617,1489.677276172763
2020-11-07 23:23:32,3.2222222222222223,3.2386153224898018,179.6875,2.785234899328859,4.562028936874673,15.591182364729463,18.61733519466425,5.0,1254.4803227674338,2.9615384615384617,1490.1459801692815
2020-11-07 23:23:33,3.2222222222222223,3.2386153224898018,179.6875,2.752808988764045,4.739016220149144,15.591182364729463,18.61733519466425,5.0,1254.4803227674338,2.9615384615384617,1490.2905415419916
2020-11-07 23:23:34,3.2222222222222223,3.2386153224898018,179.6875,2.752808988764045,4.739016220149144,15.591182364729463,18.61733519466425,5.0,1254.4803227674338,2.9615384615384617,1490.2905415419916
2020-11-07 23:23:35,3.2222222222222223,3.3726607007079816,179.6875,2.752808988764045,4.739016220149144,15.591182364729463,18.61733519466425,5.0,1254.4803227674338,2.9615384615384617,1490.4245869202093
2020-11-07 23:23:36,3.2222222222222223,3.3726607007079816,179.6875,2.752808988764045,4.739016220149144,15.591182364729463,18.61733519466425,5.0,1254.4803227674338,2.9615384615384617,1490.4245869202093
2020-11-07 23:23:37,3.2222222222222223,3.304665550425661,179.6875,2.752808988764045,4.739016220149144,15.013297872340427,18.61733519466425,5.0,1254.4803227674338,2.9615384615384617,1489.7787072775382
2020-11-07 23:23:38,3.2222222222222223,3.304665550425661,179.6875,2.752808988764045,4.739016220149144,15.013297872340427,18.61733519466425,5.0,1264.6068940586445,4.212121212121213,1501.1558613193313
2020-11-07 23:23:39,3.2222222222222223,3.304665550425661,179.6875,2.752808988764045,4.796948230038278,15.013297872340427,18.61733519466425,4.945054945054945,1267.590978939281,4.212121212121213,1504.1429331549125
2020-11-07 23:23:40,3.2222222222222223,3.2979937428420536,179.6875,2.752808988764045,4.796948230038278,15.013297872340427,18.53002452619414,4.945054945054945,1267.590978939281,4.212121212121213,1504.0489506788585
2020-11-07 23:23:41,3.565217391304348,3.2979937428420536,179.6875,2.752808988764045,4.727344909061525,15.013297872340427,18.53002452619414,4.945054945054945,1267.590978939281,4.212121212121213,1504.3223425269641
2020-11-07 23:23:42,3.565217391304348,3.2979937428420536,558.8235294117649,2.752808988764045,4.727344909061525,15.013297872340427,18.53002452619414,4.945054945054945,1252.3379253924413,4.212121212121213,1868.2053183918888
2020-11-07 23:23:43,3.565217391304348,3.3723534145633502,558.8235294117649,2.752808988764045,4.727344909061525,15.013297872340427,18.53002452619414,4.945054945054945,1252.3379253924413,4.212121212121213,1868.2796780636106
2020-11-07 23:23:44,3.565217391304348,3.3723534145633502,558.8235294117649,2.752808988764045,4.727344909061525,15.013297872340427,19.10573208724716,4.945054945054945,1100.8305335007435,4.212121212121213,1717.3479937329655
2020-11-07 23:23:45,3.565217391304348,3.3723534145633502,558.8235294117649,2.752808988764045,4.727344909061525,15.013297872340427,19.10573208724716,4.945054945054945,1101.9766419130324,4.212121212121213,1718.4941021452546
2020-11-07 23:23:46,3.565217391304348,3.3723534145633502,558.8235294117649,2.752808988764045,4.727344909061525,15.013297872340427,19.10573208724716,4.945054945054945,1101.9766419130324,4.212121212121213,1718.4941021452546
2020-11-07 23:23:47,3.565217391304348,3.3723534145633502,558.8235294117649,2.752808988764045,4.727344909061525,15.013297872340427,18.472704912063964,4.945054945054945,1101.9766419130324,4.212121212121213,1717.861074970071
2020-11-07 23:23:48,3.565217391304348,3.3723534145633502,558.8235294117649,2.875968992248062,4.541918719889505,15.013297872340427,18.472704912063964,4.945054945054945,1101.9766419130324,4.212121212121213,1717.798808784383
2020-11-07 23:23:49,3.565217391304348,3.3723534145633502,558.8235294117649,2.875968992248062,4.541918719889505,15.013297872340427,18.472704912063964,4.945054945054945,1101.9766419130324,4.212121212121213,1717.798808784383
2020-11-07 23:23:50,3.565217391304348,3.440886355727944,558.8235294117649,2.875968992248062,4.541918719889505,15.013297872340427,18.472704912063964,4.945054945054945,1101.9766419130324,4.212121212121213,1717.8673417255475
2020-11-07 23:23:51,3.565217391304348,3.440886355727944,558.8235294117649,2.875968992248062,4.541918719889505,15.013297872340427,18.472704912063964,4.945054945054945,1101.9766419130324,4.212121212121213,1717.8673417255475
2020-11-07 23:23:52,3.565217391304348,3.3337714785716863,558.8235294117649,2.875968992248062,4.541918719889505,14.266365688487582,18.472704912063964,4.945054945054945,1101.9766419130324,4.212121212121213,1717.0132946645385
2020-11-07 23:23:53,3.565217391304348,3.3337714785716863,558.8235294117649,2.875968992248062,4.541918719889505,14.266365688487582,18.472704912063964,4.945054945054945,1080.2208901555953,3.088888888888889,1694.1343105838694
2020-11-07 23:23:54,3.565217391304348,3.3337714785716863,558.8235294117649,2.875968992248062,4.56602084954072,14.266365688487582,18.472704912063964,4.461538461538462,1089.4368948185074,3.088888888888889,1702.8909008929159
2020-11-07 23:23:55,3.565217391304348,3.249096456502897,558.8235294117649,2.875968992248062,4.56602084954072,14.266365688487582,17.317618858630993,4.461538461538462,1089.4368948185074,3.088888888888889,1701.6511398174146
2020-11-07 23:23:56,3.292682926829269,3.249096456502897,558.8235294117649,2.875968992248062,4.4066595173949885,14.266365688487582,17.317618858630993,4.461538461538462,1089.4368948185074,3.088888888888889,1701.2192440207934
2020-11-07 23:23:57,3.292682926829269,3.249096456502897,164.77272727272728,2.875968992248062,4.4066595173949885,14.266365688487582,17.317618858630993,4.461538461538462,1101.4651279724287,3.088888888888889,1319.1966750356771
2020-11-07 23:23:58,3.292682926829269,3.1517653983372145,164.77272727272728,2.875968992248062,4.4066595173949885,14.266365688487582,17.317618858630993,4.461538461538462,1101.4651279724287,3.088888888888889,1319.0993439775114
2020-11-07 23:23:59,3.292682926829269,3.1517653983372145,164.77272727272728,2.875968992248062,4.4066595173949885,14.266365688487582,16.33702472321227,4.461538461538462,757.9596973331502,3.088888888888889,974.6133192028142
2020-11-07 23:24:00,3.292682926829269,3.1517653983372145,164.77272727272728,2.875968992248062,4.4066595173949885,14.266365688487582,16.33702472321227,4.461538461538462,752.2778791513318,3.088888888888889,968.9315010209956
2020-11-07 23:24:01,3.292682926829269,3.1517653983372145,164.77272727272728,2.875968992248062,4.4066595173949885,14.266365688487582,16.33702472321227,4.461538461538462,752.2778791513318,3.088888888888889,968.9315010209956
2020-11-07 23:24:02,3.292682926829269,3.1517653983372145,164.77272727272728,2.875968992248062,4.4066595173949885,14.266365688487582,16.347581755053273,4.461538461538462,752.2778791513318,3.088888888888889,968.9420580528367
2020-11-07 23:24:03,3.292682926829269,3.1517653983372145,164.77272727272728,2.601503759398496,4.388035489670189,14.266365688487582,16.347581755053273,4.461538461538462,752.2778791513318,3.088888888888889,968.6489687922624
2020-11-07 23:24:04,3.292682926829269,3.1517653983372145,164.77272727272728,2.601503759398496,4.388035489670189,14.266365688487582,16.347581755053273,4.461538461538462,752.2778791513318,3.088888888888889,968.6489687922624
2020-11-07 23:24:05,3.292682926829269,2.9906023533767985,164.77272727272728,2.601503759398496,4.388035489670189,14.266365688487582,16.347581755053273,4.461538461538462,752.2778791513318,3.088888888888889,968.487805747302
2020-11-07 23:24:06,3.292682926829269,2.9906023533767985,164.77272727272728,2.601503759398496,4.388035489670189,14.266365688487582,16.347581755053273,4.461538461538462,752.2778791513318,3.088888888888889,968.487805747302
2020-11-07 23:24:07,3.292682926829269,3.0642836693540616,164.77272727272728,2.601503759398496,4.388035489670189,16.643258426966295,16.347581755053273,4.461538461538462,752.2778791513318,3.088888888888889,970.9383798017578
2020-11-07 23:24:08,3.292682926829269,3.0642836693540616,164.77272727272728,2.601503759398496,4.388035489670189,16.643258426966295,16.347581755053273,4.461538461538462,752.8396073165216,2.7142857142857144,971.1255047923444
2020-11-07 23:24:09,3.292682926829269,3.0642836693540616,164.77272727272728,2.601503759398496,4.301906944352812,16.643258426966295,16.347581755053273,4.599088838268793,757.8922959232848,2.7142857142857144,976.2296152305206
2020-11-07 23:24:10,3.292682926829269,3.1286197967705047,164.77272727272728,2.601503759398496,4.301906944352812,16.643258426966295,16.754969813465,4.599088838268793,757.8922959232848,2.7142857142857144,976.7013394163487
2020-11-07 23:24:11,3.1818181818181817,3.1286197967705047,164.77272727272728,2.601503759398496,4.517525916111731,16.643258426966295,16.754969813465,4.599088838268793,757.8922959232848,2.7142857142857144,976.8060936430968
2020-11-07 23:24:12,3.1818181818181817,3.1286197967705047,175.0,2.601503759398496,4.517525916111731,16.643258426966295,16.754969813465,4.599088838268793,756.1815222794727,2.7142857142857144,985.3225927265573
2020-11-07 23:24:13,3.1818181818181817,3.2336328004612738,175.0,2.601503759398496,4.517525916111731,16.643258426966295,16.754969813465,4.599088838268793,756.1815222794727,2.7142857142857144,985.4276057302479
2020-11-07 23:24:14,3.1818181818181817,3.2336328004612738,175.0,2.601503759398496,4.517525916111731,16.643258426966295,17.690079241146844,4.599088838268793,1267.1109798955044,2.7142857142857144,1497.2921727739615
2020-11-07 23:24:15,3.1818181818181817,3.2336328004612738,175.0,2.601503759398496,4.517525916111731,16.643258426966295,17.690079241146844,4.599088838268793,1277.6299139768505,2.7142857142857144,1507.811106855308
2020-11-07 23:24:16,3.1818181818181817,3.2336328004612738,175.0,2.601503759398496,4.517525916111731,16.643258426966295,17.690079241146844,4.599088838268793,1277.6299139768505,2.7142857142857144,1507.811106855308
2020-11-07 23:24:17,3.1818181818181817,3.2336328004612738,175.0,2.601503759398496,4.517525916111731,16.643258426966295,18.22494401899426,4.599088838268793,1277.6299139768505,2.7142857142857144,1508.3459716331556
2020-11-07 23:24:18,3.1818181818181817,3.2336328004612738,175.0,2.8912133891213387,4.775287313559961,16.643258426966295,18.22494401899426,4.599088838268793,1277.6299139768505,2.7142857142857144,1508.8934426603266
2020-11-07 23:24:19,3.1818181818181817,3.2336328004612738,175.0,2.8912133891213387,4.775287313559961,16.643258426966295,18.22494401899426,4.599088838268793,1277.6299139768505,2.7142857142857144,1508.8934426603266
2020-11-07 23:24:20,3.1818181818181817,3.4087830215263435,175.0,2.8912133891213387,4.775287313559961,16.643258426966295,18.22494401899426,4.599088838268793,1277.6299139768505,2.7142857142857144,1509.0685928813916
2020-11-07 23:24:21,3.1818181818181817,3.4087830215263435,175.0,2.8912133891213387,4.775287313559961,16.643258426966295,18.22494401899426,4.599088838268793,1277.6299139768505,2.7142857142857144,1509.0685928813916
2020-11-07 23:24:22,3.1818181818181817,3.381921048964613,175.0,2.8912133891213387,4.775287313559961,14.673913043478262,18.22494401899426,4.599088838268793,1277.6299139768505,2.7142857142857144,1507.0723855253418
2020-11-07 23:24:23,3.1818181818181817,3.381921048964613,175.0,2.8912133891213387,4.775287313559961,14.673913043478262,18.22494401899426,4.599088838268793,1276.578020568716,3.5294117647058822,1506.8356181676272
2020-11-07 23:24:24,3.1818181818181817,3.381921048964613,175.0,2.8912133891213387,4.911151052229167,14.673913043478262,18.22494401899426,4.676959619952495,1281.869628568159,3.5294117647058822,1512.3409606874234
2020-11-07 23:24:25,3.1818181818181817,3.366368216212054,175.0,2.8912133891213387,4.911151052229167,14.673913043478262,18.405588549783864,4.676959619952495,1281.869628568159,3.5294117647058822,1512.5060523854602
2020-11-07 23:24:26,3.1428571428571432,3.366368216212054,175.0,2.8912133891213387,4.831028580420049,14.673913043478262,18.405588549783864,4.676959619952495,1281.869628568159,3.5294117647058822,1512.38696887469
2020-11-07 23:24:27,3.1428571428571432,3.366368216212054,230.0,2.8912133891213387,4.831028580420049,14.673913043478262,18.405588549783864,4.676959619952495,1274.5438971480885,3.5294117647058822,1560.0612374546195
2020-11-07 23:24:28,3.1428571428571432,3.3209598465079413,230.0,2.8912133891213387,4.831028580420049,14.673913043478262,18.405588549783864,4.676959619952495,1274.5438971480885,3.5294117647058822,1560.0158290849154
2020-11-07 23:24:29,3.1428571428571432,3.3209598465079413,230.0,2.8912133891213387,4.831028580420049,14.673913043478262,18.520210114569306,4.676959619952495,1281.4562896607504,3.5294117647058822,1567.042843162363
2020-11-07 23:24:30,3.1428571428571432,3.3209598465079413,230.0,2.8912133891213387,4.831028580420049,14.673913043478262,18.520210114569306,4.676959619952495,1281.4562896607508,3.5294117647058822,1567.0428431623632
2020-11-07 23:24:31,3.1428571428571432,3.3209598465079413,230.0,2.8912133891213387,4.831028580420049,14.673913043478262,18.520210114569306,4.676959619952495,1281.4562896607508,3.5294117647058822,1567.0428431623632
