Time,productcatalogservice,adservice,currencyservice,shippingservice,paymentservice,checkoutservice,cartservice,emailservice,frontend,recommendationservice,Total
2020-12-18 21:05:52,1.1603188364238346,2.4382978723404256,2.411023622047244,2.0,2.904761904761905,150.0,6.491769547325102,3.0588235294117654,89.61353811494352,9.597222222222221,269.675755649476
2020-12-18 21:05:53,1.1603188364238346,2.2301587301587302,2.411023622047244,2.0,2.904761904761905,150.0,6.491769547325102,3.0588235294117654,89.61353811494352,9.597222222222221,269.46761650729434
2020-12-18 21:05:54,1.1603188364238346,2.2301587301587302,2.411023622047244,2.0,2.904761904761905,150.0,5.327868852459017,3.0588235294117654,89.61353811494352,9.597222222222221,268.30371581242815
2020-12-18 21:05:55,1.3266699171136032,2.2301587301587302,2.411023622047244,2.0,2.904761904761905,150.0,5.327868852459017,3.0588235294117654,89.61353811494352,9.597222222222221,268.470066893118
2020-12-18 21:05:56,1.3266699171136032,2.2301587301587302,3.0060929169840063,2.0,2.904761904761905,150.0,5.327868852459017,3.0588235294117654,89.26862060122099,9.597222222222221,268.7202186743322
2020-12-18 21:05:57,1.0684863523573214,2.2301587301587302,3.0060929169840063,2.0,2.904761904761905,142.1875,5.327868852459017,3.0588235294117654,89.06949906443731,9.597222222222221,260.45041357279223
2020-12-18 21:05:58,1.0684863523573214,2.2301587301587302,3.0060929169840063,2.0,2.3076923076923075,142.1875,5.327868852459017,3.0588235294117654,89.06949906443731,9.597222222222221,259.8533439757227
2020-12-18 21:05:59,1.0684863523573214,2.2301587301587302,3.0060929169840063,2.0,2.3076923076923075,142.1875,5.327868852459017,3.0588235294117654,89.06949906443731,9.597222222222221,259.8533439757227
2020-12-18 21:06:00,1.0684863523573214,2.2301587301587302,3.0060929169840063,1.3728813559322035,2.3076923076923075,142.1875,5.327868852459017,3.32,89.06949906443731,9.597222222222221,259.48740180224314
2020-12-18 21:06:01,1.0684863523573214,2.2301587301587302,3.0060929169840063,1.3728813559322035,2.3076923076923075,142.1875,5.327868852459017,3.32,89.06949906443731,9.597222222222221,259.48740180224314
2020-12-18 21:06:02,1.0684863523573214,2.2301587301587302,3.0060929169840063,1.3728813559322035,2.3076923076923075,142.1875,5.327868852459017,3.32,89.06949906443731,9.597222222222221,259.48740180224314
2020-12-18 21:06:03,1.0684863523573214,2.2301587301587302,3.0060929169840063,1.3728813559322035,2.3076923076923075,142.1875,5.327868852459017,3.32,85.40664799641124,9.597222222222221,255.8245507342171
2020-12-18 21:06:04,1.0684863523573214,2.2301587301587302,3.0060929169840063,1.3728813559322035,2.3076923076923075,142.1875,5.327868852459017,3.32,86.15191286956328,9.597222222222221,256.5698156073691
2020-12-18 21:06:05,1.2042271220406762,2.2301587301587302,3.0060929169840063,1.3728813559322035,2.3076923076923075,142.1875,5.327868852459017,3.32,86.15191286956328,9.597222222222221,256.70555637705246
2020-12-18 21:06:06,1.2042271220406762,2.2301587301587302,3.0060929169840063,1.3728813559322035,2.3076923076923075,142.1875,5.327868852459017,3.32,86.05756039198057,9.597222222222221,256.61120389946973
2020-12-18 21:06:07,1.2042271220406762,2.2301587301587302,3.0060929169840063,1.3728813559322035,2.3076923076923075,142.1875,5.327868852459017,3.32,86.05756039198057,11.554054054054053,258.56803573130156
2020-12-18 21:06:08,1.2042271220406762,2.67816091954023,3.0060929169840063,1.3728813559322035,2.3076923076923075,142.1875,5.327868852459017,3.32,86.05756039198057,11.554054054054053,259.016037920683
2020-12-18 21:06:09,1.2042271220406762,2.67816091954023,3.0060929169840063,1.3728813559322035,2.3076923076923075,142.1875,6.325,3.32,86.05756039198057,11.554054054054053,260.01316906822404
2020-12-18 21:06:10,1.098069480829701,2.67816091954023,3.0060929169840063,1.3728813559322035,2.3076923076923075,142.1875,6.325,3.32,86.05756039198057,11.554054054054053,259.907011427013
2020-12-18 21:06:11,1.098069480829701,2.67816091954023,2.9422053231939165,1.3728813559322035,2.3076923076923075,142.1875,6.325,3.32,85.90680843895058,11.554054054054053,259.69237188019304
2020-12-18 21:06:12,1.4018323527143686,2.67816091954023,2.9422053231939165,1.3728813559322035,2.3076923076923075,179.6875,6.325,3.32,85.62798303414428,11.554054054054053,297.2173093472714
2020-12-18 21:06:13,1.4018323527143686,2.67816091954023,2.9422053231939165,1.3728813559322035,2.333333333333333,179.6875,6.325,3.32,85.62798303414428,11.554054054054053,297.24295037291245
2020-12-18 21:06:14,1.4018323527143686,2.67816091954023,2.9422053231939165,1.3728813559322035,2.333333333333333,179.6875,6.325,3.32,85.62798303414428,11.554054054054053,297.24295037291245
2020-12-18 21:06:15,1.4018323527143686,2.67816091954023,2.9422053231939165,2.0454545454545454,2.333333333333333,179.6875,6.325,3.260869565217391,85.62798303414428,11.554054054054053,297.85639312765215
2020-12-18 21:06:16,1.4018323527143686,2.67816091954023,2.9422053231939165,2.0454545454545454,2.333333333333333,179.6875,6.325,3.260869565217391,85.62798303414428,11.554054054054053,297.85639312765215
2020-12-18 21:06:17,1.4018323527143686,2.67816091954023,2.9422053231939165,2.0454545454545454,2.333333333333333,179.6875,6.325,3.260869565217391,85.62798303414428,11.554054054054053,297.85639312765215
2020-12-18 21:06:18,1.4018323527143686,2.67816091954023,2.9422053231939165,2.0454545454545454,2.333333333333333,179.6875,6.325,3.260869565217391,92.76990060766632,11.554054054054053,304.9983107011742
2020-12-18 21:06:19,1.4018323527143686,2.67816091954023,2.9422053231939165,2.0454545454545454,2.333333333333333,179.6875,6.325,3.260869565217391,90.92011282075535,11.554054054054053,303.1485229142632
2020-12-18 21:06:20,1.4218936472580035,2.67816091954023,2.9422053231939165,2.0454545454545454,2.333333333333333,179.6875,6.325,3.260869565217391,90.92011282075535,9.987373737373735,301.60190389212653
2020-12-18 21:06:21,1.4218936472580035,2.67816091954023,2.9422053231939165,2.0454545454545454,2.333333333333333,179.6875,6.325,3.260869565217391,90.56636660244331,9.987373737373735,301.24815767381443
2020-12-18 21:06:22,1.4218936472580035,2.67816091954023,2.9422053231939165,2.0454545454545454,2.333333333333333,179.6875,6.325,3.260869565217391,90.56636660244331,9.430692170763306,300.69147610720404
2020-12-18 21:06:23,1.4218936472580035,2.743055555555556,2.9422053231939165,2.0454545454545454,2.333333333333333,179.6875,6.325,3.260869565217391,90.56636660244331,9.430692170763306,300.7563707432193
2020-12-18 21:06:24,1.4218936472580035,2.743055555555556,2.9422053231939165,2.0454545454545454,2.333333333333333,179.6875,7.027027027027026,3.260869565217391,90.56636660244331,9.430692170763306,301.4583977702464
2020-12-18 21:06:25,1.6248086205182686,2.743055555555556,2.9422053231939165,2.0454545454545454,2.333333333333333,179.6875,7.027027027027026,3.260869565217391,90.56636660244331,9.430692170763306,301.66131274350664
2020-12-18 21:06:26,1.6248086205182686,2.743055555555556,3.2753737214791503,2.0454545454545454,2.333333333333333,179.6875,7.027027027027026,3.260869565217391,91.46374480529946,9.430692170763306,302.89185934464814
2020-12-18 21:06:27,1.4966873168826222,2.743055555555556,3.2753737214791503,2.0454545454545454,2.333333333333333,137.5,7.027027027027026,3.260869565217391,91.708807237606,9.430692170763306,260.82130047331896
2020-12-18 21:06:28,1.4966873168826222,2.743055555555556,3.2753737214791503,2.0454545454545454,2.2,137.5,7.027027027027026,3.260869565217391,91.708807237606,9.430692170763306,260.6879671399856
2020-12-18 21:06:29,1.4966873168826222,2.743055555555556,3.2753737214791503,2.0454545454545454,2.2,137.5,7.027027027027026,3.260869565217391,91.708807237606,9.430692170763306,260.6879671399856
2020-12-18 21:06:30,1.4966873168826222,2.743055555555556,3.2753737214791503,1.659340659340659,2.2,137.5,7.027027027027026,3.3529411764705883,91.708807237606,9.430692170763306,260.3939248651249
2020-12-18 21:06:31,1.4966873168826222,2.743055555555556,3.2753737214791503,1.659340659340659,2.2,137.5,7.027027027027026,3.3529411764705883,91.708807237606,9.430692170763306,260.3939248651249
2020-12-18 21:06:32,1.4966873168826222,2.743055555555556,3.2753737214791503,1.659340659340659,2.2,137.5,7.027027027027026,3.3529411764705883,91.708807237606,9.430692170763306,260.3939248651249
2020-12-18 21:06:33,1.4966873168826222,2.743055555555556,3.2753737214791503,1.659340659340659,2.2,137.5,7.027027027027026,3.3529411764705883,87.11738282617388,9.430692170763306,255.80250045369283
2020-12-18 21:06:34,1.4966873168826222,2.743055555555556,3.2753737214791503,1.659340659340659,2.2,137.5,7.027027027027026,3.3529411764705883,89.06252550060753,9.430692170763306,257.74764312812647
2020-12-18 21:06:35,1.5536400423773342,2.743055555555556,3.2753737214791503,1.659340659340659,2.2,137.5,7.027027027027026,3.3529411764705883,89.06252550060753,9.56215566994934,257.9360593528072
2020-12-18 21:06:36,1.5536400423773342,2.743055555555556,3.2753737214791503,1.659340659340659,2.2,137.5,7.027027027027026,3.3529411764705883,86.13986469569498,9.56215566994934,255.01339854789458
2020-12-18 21:06:37,1.5536400423773342,2.743055555555556,3.2753737214791503,1.659340659340659,2.2,137.5,7.027027027027026,3.3529411764705883,86.13986469569498,9.795602982836614,255.2468458607819
2020-12-18 21:06:38,1.5536400423773342,2.7110266159695824,3.2753737214791503,1.659340659340659,2.2,137.5,7.027027027027026,3.3529411764705883,86.13986469569498,9.795602982836614,255.2148169211959
2020-12-18 21:06:39,1.5536400423773342,2.7110266159695824,3.2753737214791503,1.659340659340659,2.2,137.5,5.91743119266055,3.3529411764705883,86.13986469569498,9.795602982836614,254.10522108682946
2020-12-18 21:06:40,1.3801103742181593,2.7110266159695824,3.2753737214791503,1.659340659340659,2.2,137.5,5.91743119266055,3.3529411764705883,86.13986469569498,9.795602982836614,253.93169141867023
2020-12-18 21:06:41,1.3801103742181593,2.7110266159695824,2.7478599221789883,1.659340659340659,2.2,137.5,5.91743119266055,3.3529411764705883,85.38646767654899,9.795602982836614,252.65078060022407
2020-12-18 21:06:42,1.5690228135267257,2.7110266159695824,2.7478599221789883,1.659340659340659,2.2,92.85714285714285,5.91743119266055,3.3529411764705883,85.47620937521188,9.795602982836614,208.28657759533843
2020-12-18 21:06:43,1.5690228135267257,2.7110266159695824,2.7478599221789883,1.659340659340659,2.571428571428572,92.85714285714285,5.91743119266055,3.3529411764705883,85.47620937521188,9.795602982836614,208.658006166767
2020-12-18 21:06:44,1.5690228135267257,2.7110266159695824,2.7478599221789883,1.659340659340659,2.571428571428572,92.85714285714285,5.91743119266055,3.3529411764705883,85.47620937521188,9.795602982836614,208.658006166767
2020-12-18 21:06:45,1.5690228135267257,2.7110266159695824,2.7478599221789883,2.21875,2.571428571428572,92.85714285714285,5.91743119266055,3.0,85.47620937521188,9.795602982836614,208.86447433095574
2020-12-18 21:06:46,1.5690228135267257,2.7110266159695824,2.7478599221789883,2.21875,2.571428571428572,92.85714285714285,5.91743119266055,3.0,85.47620937521188,9.795602982836614,208.86447433095574
2020-12-18 21:06:47,1.5690228135267257,2.7110266159695824,2.7478599221789883,2.21875,2.571428571428572,92.85714285714285,5.91743119266055,3.0,85.47620937521188,9.795602982836614,208.86447433095574
2020-12-18 21:06:48,1.5690228135267257,2.7110266159695824,2.7478599221789883,2.21875,2.571428571428572,92.85714285714285,5.91743119266055,3.0,82.64828238819311,9.795602982836614,206.036547343937
2020-12-18 21:06:49,1.5690228135267257,2.7110266159695824,2.7478599221789883,2.21875,2.571428571428572,92.85714285714285,5.91743119266055,3.0,79.97734263420878,9.795602982836614,203.3656075899527
2020-12-18 21:06:50,1.4841698806159902,2.7110266159695824,2.7478599221789883,2.21875,2.571428571428572,92.85714285714285,5.91743119266055,3.0,79.97734263420878,9.747048786778564,203.23220046098393
2020-12-18 21:06:51,1.4841698806159902,2.7110266159695824,2.7478599221789883,2.21875,2.571428571428572,92.85714285714285,5.91743119266055,3.0,81.33488404783537,9.747048786778564,204.58974187461047
2020-12-18 21:06:52,1.4841698806159902,2.7110266159695824,2.7478599221789883,2.21875,2.571428571428572,92.85714285714285,5.91743119266055,3.0,81.33488404783537,10.08892116090924,204.93161424874114
2020-12-18 21:06:53,1.4841698806159902,2.953488372093023,2.7478599221789883,2.21875,2.571428571428572,92.85714285714285,5.91743119266055,3.0,81.33488404783537,10.08892116090924,205.17407600486462
2020-12-18 21:06:54,1.4841698806159902,2.953488372093023,2.7478599221789883,2.21875,2.571428571428572,92.85714285714285,7.521551724137932,3.0,81.33488404783537,10.08892116090924,206.77819653634202
2020-12-18 21:06:55,1.4553382180337089,2.953488372093023,2.7478599221789883,2.21875,2.571428571428572,92.85714285714285,7.521551724137932,3.0,81.33488404783537,10.08892116090924,206.7493648737597
2020-12-18 21:06:56,1.4553382180337089,2.953488372093023,2.472373540856032,2.21875,2.571428571428572,92.85714285714285,7.521551724137932,3.0,81.9766766039539,10.08892116090924,207.1156710485553
2020-12-18 21:06:57,1.4552181250713367,2.953488372093023,2.472373540856032,2.21875,2.571428571428572,158.33333333333331,7.521551724137932,3.0,81.7130214417536,10.08892116090924,272.3280862695831
2020-12-18 21:06:58,1.4552181250713367,2.953488372093023,2.472373540856032,2.21875,1.3333333333333337,158.33333333333331,7.521551724137932,3.0,81.7130214417536,10.08892116090924,271.08999103148784
2020-12-18 21:06:59,1.4552181250713367,2.953488372093023,2.472373540856032,2.21875,1.3333333333333337,158.33333333333331,7.521551724137932,3.0,81.7130214417536,10.08892116090924,271.08999103148784
2020-12-18 21:07:00,1.4552181250713367,2.953488372093023,2.472373540856032,1.939130434782609,1.3333333333333337,158.33333333333331,7.521551724137932,3.3157894736842106,81.7130214417536,10.08892116090924,271.1261609399547
2020-12-18 21:07:01,1.4552181250713367,2.953488372093023,2.472373540856032,1.939130434782609,1.3333333333333337,158.33333333333331,7.521551724137932,3.3157894736842106,81.7130214417536,10.08892116090924,271.1261609399547
2020-12-18 21:07:02,1.4552181250713367,2.953488372093023,2.472373540856032,1.939130434782609,1.3333333333333337,158.33333333333331,7.521551724137932,3.3157894736842106,81.7130214417536,10.08892116090924,271.1261609399547
2020-12-18 21:07:03,1.4552181250713367,2.953488372093023,2.472373540856032,1.939130434782609,1.3333333333333337,158.33333333333331,7.521551724137932,3.3157894736842106,82.932469779782,10.08892116090924,272.3456092779831
2020-12-18 21:07:04,1.4552181250713367,2.953488372093023,2.472373540856032,1.939130434782609,1.3333333333333337,158.33333333333331,7.521551724137932,3.3157894736842106,84.5692990289478,10.08892116090924,273.9824385271489
2020-12-18 21:07:05,1.429644324375016,2.953488372093023,2.472373540856032,1.939130434782609,1.3333333333333337,158.33333333333331,7.521551724137932,3.3157894736842106,84.5692990289478,9.982567313782797,273.8505108793261
2020-12-18 21:07:06,1.429644324375016,2.953488372093023,2.472373540856032,1.939130434782609,1.3333333333333337,158.33333333333331,7.521551724137932,3.3157894736842106,84.42202152400048,9.982567313782797,273.70323337437884
2020-12-18 21:07:07,1.429644324375016,2.953488372093023,2.472373540856032,1.939130434782609,1.3333333333333337,158.33333333333331,7.521551724137932,3.3157894736842106,84.42202152400048,9.87007814015351,273.5907442007495
2020-12-18 21:07:08,1.429644324375016,3.2489270386266096,2.472373540856032,1.939130434782609,1.3333333333333337,158.33333333333331,7.521551724137932,3.3157894736842106,84.42202152400048,9.87007814015351,273.8861828672831
2020-12-18 21:07:09,1.429644324375016,3.2489270386266096,2.472373540856032,1.939130434782609,1.3333333333333337,158.33333333333331,7.3522727272727275,3.3157894736842106,84.42202152400048,9.87007814015351,273.71690387041787
2020-12-18 21:07:10,1.5284552845528454,3.2489270386266096,2.472373540856032,1.939130434782609,1.3333333333333337,158.33333333333331,7.3522727272727275,3.3157894736842106,84.42202152400048,9.87007814015351,273.81571483059565
2020-12-18 21:07:11,1.5284552845528454,3.2489270386266096,2.9194029850746266,1.939130434782609,1.3333333333333337,158.33333333333331,7.3522727272727275,3.3157894736842106,84.6153885002756,9.87007814015351,274.4561112510894
2020-12-18 21:07:12,1.5652392947103275,3.2489270386266096,2.9194029850746266,1.939130434782609,1.3333333333333337,168.1818181818182,7.3522727272727275,3.3157894736842106,84.35842948966615,9.87007814015351,284.0844210991223
2020-12-18 21:07:13,1.5652392947103275,3.2489270386266096,2.9194029850746266,1.939130434782609,1.7142857142857144,168.1818181818182,7.3522727272727275,3.3157894736842106,84.35842948966615,9.87007814015351,284.4653734800747
2020-12-18 21:07:14,1.5652392947103275,3.2489270386266096,2.9194029850746266,1.939130434782609,1.7142857142857144,168.1818181818182,7.3522727272727275,3.3157894736842106,84.35842948966615,9.87007814015351,284.4653734800747
2020-12-18 21:07:15,1.5652392947103275,3.2489270386266096,2.9194029850746266,2.1428571428571432,1.7142857142857144,168.1818181818182,7.3522727272727275,3.941176470588236,84.35842948966615,9.87007814015351,285.29448718505324
2020-12-18 21:07:16,1.5652392947103275,3.2489270386266096,2.9194029850746266,2.1428571428571432,1.7142857142857144,168.1818181818182,7.3522727272727275,3.941176470588236,84.35842948966615,9.87007814015351,285.29448718505324
2020-12-18 21:07:17,1.5652392947103275,3.2489270386266096,2.9194029850746266,2.1428571428571432,1.7142857142857144,168.1818181818182,7.3522727272727275,3.941176470588236,84.35842948966615,9.87007814015351,285.29448718505324
2020-12-18 21:07:18,1.5652392947103275,3.2489270386266096,2.9194029850746266,2.1428571428571432,1.7142857142857144,168.1818181818182,7.3522727272727275,3.941176470588236,82.12407016309623,9.87007814015351,283.0601278584833
2020-12-18 21:07:19,1.5652392947103275,3.2489270386266096,2.9194029850746266,2.1428571428571432,1.7142857142857144,168.1818181818182,7.3522727272727275,3.941176470588236,81.02075710497817,9.87007814015351,281.95681480036524
2020-12-18 21:07:20,1.4613851519681114,3.2489270386266096,2.9194029850746266,2.1428571428571432,1.7142857142857144,168.1818181818182,7.3522727272727275,3.941176470588236,81.02075710497817,9.210526315789473,281.193408833259
2020-12-18 21:07:21,1.4613851519681114,3.2489270386266096,2.9194029850746266,2.1428571428571432,1.7142857142857144,168.1818181818182,7.3522727272727275,3.941176470588236,77.43902632352554,9.210526315789473,277.6116780518064
2020-12-18 21:07:22,1.4613851519681114,3.2489270386266096,2.9194029850746266,2.1428571428571432,1.7142857142857144,168.1818181818182,7.3522727272727275,3.941176470588236,77.43902632352554,9.010674788974708,277.4118265249916
2020-12-18 21:07:23,1.4613851519681114,2.9479553903345725,2.9194029850746266,2.1428571428571432,1.7142857142857144,168.1818181818182,7.3522727272727275,3.941176470588236,77.43902632352554,9.010674788974708,277.1108548766996
2020-12-18 21:07:24,1.4613851519681114,2.9479553903345725,2.9194029850746266,2.1428571428571432,1.7142857142857144,168.1818181818182,6.055555555555557,3.941176470588236,77.43902632352554,9.010674788974708,275.81413770498244
2020-12-18 21:07:25,1.3819419922390062,2.9479553903345725,2.9194029850746266,2.1428571428571432,1.7142857142857144,168.1818181818182,6.055555555555557,3.941176470588236,77.43902632352554,9.010674788974708,275.7346945452533
2020-12-18 21:07:26,1.3819419922390062,2.9479553903345725,2.754137115839243,2.1428571428571432,1.7142857142857144,168.1818181818182,6.055555555555557,3.941176470588236,76.06639410174066,9.010674788974708,274.19679645423304
2020-12-18 21:07:27,1.1487131214532456,2.9479553903345725,2.754137115839243,2.1428571428571432,1.7142857142857144,133.33333333333331,6.055555555555557,3.941176470588236,76.06147655758878,9.010674788974708,239.11016519081053
2020-12-18 21:07:28,1.1487131214532456,2.9479553903345725,2.754137115839243,2.1428571428571432,2.5,133.33333333333331,6.055555555555557,3.941176470588236,76.06147655758878,9.010674788974708,239.8958794765248
2020-12-18 21:07:29,1.1487131214532456,2.9479553903345725,2.754137115839243,2.1428571428571432,2.5,133.33333333333331,6.055555555555557,3.941176470588236,76.06147655758878,9.010674788974708,239.8958794765248
2020-12-18 21:07:30,1.1487131214532456,2.9479553903345725,2.754137115839243,1.9298245614035088,2.5,133.33333333333331,6.055555555555557,3.3750000000000004,76.06147655758878,9.010674788974708,239.1166704244829
2020-12-18 21:07:31,1.1487131214532456,2.9479553903345725,2.754137115839243,1.9298245614035088,2.5,133.33333333333331,6.055555555555557,3.3750000000000004,76.06147655758878,9.010674788974708,239.1166704244829
2020-12-18 21:07:32,1.1487131214532456,2.9479553903345725,2.754137115839243,1.9298245614035088,2.5,133.33333333333331,6.055555555555557,3.3750000000000004,76.06147655758878,9.010674788974708,239.1166704244829
2020-12-18 21:07:33,1.1487131214532456,2.9479553903345725,2.754137115839243,1.9298245614035088,2.5,133.33333333333331,6.055555555555557,3.3750000000000004,81.12710229984944,9.010674788974708,244.18229616674358
2020-12-18 21:07:34,1.1487131214532456,2.9479553903345725,2.754137115839243,1.9298245614035088,2.5,133.33333333333331,6.055555555555557,3.3750000000000004,82.196568315669,9.010674788974708,245.25176218256317
2020-12-18 21:07:35,1.2713623609681672,2.9479553903345725,2.754137115839243,1.9298245614035088,2.5,133.33333333333331,6.055555555555557,3.3750000000000004,82.196568315669,9.17628318754576,245.54001982064912
2020-12-18 21:07:36,1.2713623609681672,2.9479553903345725,2.754137115839243,1.9298245614035088,2.5,133.33333333333331,6.055555555555557,3.3750000000000004,82.98950400341626,9.17628318754576,246.33295550839642
2020-12-18 21:07:37,1.2713623609681672,2.9479553903345725,2.754137115839243,1.9298245614035088,2.5,133.33333333333331,6.055555555555557,3.3750000000000004,82.98950400341626,9.175547891769211,246.33222021261986
2020-12-18 21:07:38,1.2713623609681672,2.7196969696969697,2.754137115839243,1.9298245614035088,2.5,133.33333333333331,6.055555555555557,3.3750000000000004,82.98950400341626,9.175547891769211,246.10396179198224
2020-12-18 21:07:39,1.2713623609681672,2.7196969696969697,2.754137115839243,1.9298245614035088,2.5,133.33333333333331,6.684782608695652,3.3750000000000004,82.98950400341626,9.175547891769211,246.7331888451224
2020-12-18 21:07:40,1.204072887285006,2.7196969696969697,2.754137115839243,1.9298245614035088,2.5,133.33333333333331,6.684782608695652,3.3750000000000004,82.98950400341626,9.175547891769211,246.66589937143917
2020-12-18 21:07:41,1.204072887285006,2.7196969696969697,2.7580993520518358,1.9298245614035088,2.5,133.33333333333331,6.684782608695652,3.3750000000000004,85.33513841280885,9.175547891769211,249.01549601704437
2020-12-18 21:07:42,1.3863294684697944,2.7196969696969697,2.7580993520518358,1.9298245614035088,2.5,220.0,6.684782608695652,3.3750000000000004,84.37511954727141,9.175547891769211,334.9044003993584
2020-12-18 21:07:43,1.3863294684697944,2.7196969696969697,2.7580993520518358,1.9298245614035088,2.636363636363636,220.0,6.684782608695652,3.3750000000000004,84.37511954727141,9.175547891769211,335.040764035722
2020-12-18 21:07:44,1.3863294684697944,2.7196969696969697,2.7580993520518358,1.9298245614035088,2.636363636363636,220.0,6.684782608695652,3.3750000000000004,84.37511954727141,9.175547891769211,335.040764035722
2020-12-18 21:07:45,1.3863294684697944,2.7196969696969697,2.7580993520518358,1.6393442622950825,2.636363636363636,220.0,6.684782608695652,3.666666666666667,84.37511954727141,9.175547891769211,335.04195040328017
2020-12-18 21:07:46,1.3863294684697944,2.7196969696969697,2.7580993520518358,1.6393442622950825,2.636363636363636,220.0,6.684782608695652,3.666666666666667,84.37511954727141,9.175547891769211,335.04195040328017
2020-12-18 21:07:47,1.3863294684697944,2.7196969696969697,2.7580993520518358,1.6393442622950825,2.636363636363636,220.0,6.684782608695652,3.666666666666667,84.37511954727141,9.175547891769211,335.04195040328017
2020-12-18 21:07:48,1.3863294684697944,2.7196969696969697,2.7580993520518358,1.6393442622950825,2.636363636363636,220.0,6.684782608695652,3.666666666666667,81.38031063976793,9.175547891769211,332.0471414957768
2020-12-18 21:07:49,1.3863294684697944,2.7196969696969697,2.7580993520518358,1.6393442622950825,2.636363636363636,220.0,6.684782608695652,3.666666666666667,81.0257409096441,9.175547891769211,331.69257176565293
2020-12-18 21:07:50,1.2996006590061917,2.7196969696969697,2.7580993520518358,1.6393442622950825,2.636363636363636,220.0,6.684782608695652,3.666666666666667,81.0257409096441,9.171287451098694,331.60158251551877
2020-12-18 21:07:51,1.2996006590061917,2.7196969696969697,2.7580993520518358,1.6393442622950825,2.636363636363636,220.0,6.684782608695652,3.666666666666667,85.15627577520928,9.171287451098694,335.732117381084
2020-12-18 21:07:52,1.2996006590061917,2.7196969696969697,2.7580993520518358,1.6393442622950825,2.636363636363636,220.0,6.684782608695652,3.666666666666667,85.15627577520928,9.228571428571428,335.7894013585567
2020-12-18 21:07:53,1.2996006590061917,2.6654804270462633,2.7580993520518358,1.6393442622950825,2.636363636363636,220.0,6.684782608695652,3.666666666666667,85.15627577520928,9.228571428571428,335.735184815906
2020-12-18 21:07:54,1.2996006590061917,2.6654804270462633,2.7580993520518358,1.6393442622950825,2.636363636363636,220.0,5.9392265193370175,3.666666666666667,85.15627577520928,9.228571428571428,334.9896287265474
2020-12-18 21:07:55,1.2525050100200394,2.6654804270462633,2.7580993520518358,1.6393442622950825,2.636363636363636,220.0,5.9392265193370175,3.666666666666667,85.15627577520928,9.228571428571428,334.9425330775613
2020-12-18 21:07:56,1.2525050100200394,2.6654804270462633,3.0050000000000003,1.6393442622950825,2.636363636363636,220.0,5.9392265193370175,3.666666666666667,82.59357872954696,9.228571428571428,332.6267366798471
2020-12-18 21:07:57,1.1020733652312598,2.6654804270462633,3.0050000000000003,1.6393442622950825,2.636363636363636,83.33333333333334,5.9392265193370175,3.666666666666667,83.5281091446457,9.228571428571428,196.7441687834904
2020-12-18 21:07:58,1.1020733652312598,2.6654804270462633,3.0050000000000003,1.6393442622950825,2.0,83.33333333333334,5.9392265193370175,3.666666666666667,83.5281091446457,9.228571428571428,196.10780514712673
2020-12-18 21:07:59,1.1020733652312598,2.6654804270462633,3.0050000000000003,1.6393442622950825,2.0,83.33333333333334,5.9392265193370175,3.666666666666667,83.5281091446457,9.228571428571428,196.10780514712673
2020-12-18 21:08:00,1.1020733652312598,2.6654804270462633,3.0050000000000003,1.7931034482758623,2.0,83.33333333333334,5.9392265193370175,3.1739130434782608,83.5281091446457,9.228571428571428,195.76881070991917
2020-12-18 21:08:01,1.1020733652312598,2.6654804270462633,3.0050000000000003,1.7931034482758623,2.0,83.33333333333334,5.9392265193370175,3.1739130434782608,83.5281091446457,9.228571428571428,195.76881070991917
2020-12-18 21:08:02,1.1020733652312598,2.6654804270462633,3.0050000000000003,1.7931034482758623,2.0,83.33333333333334,5.9392265193370175,3.1739130434782608,83.5281091446457,9.228571428571428,195.76881070991917
2020-12-18 21:08:03,1.1020733652312598,2.6654804270462633,3.0050000000000003,1.7931034482758623,2.0,83.33333333333334,5.9392265193370175,3.1739130434782608,87.19565139348069,9.228571428571428,199.43635295875413
2020-12-18 21:08:04,1.1020733652312598,2.6654804270462633,3.0050000000000003,1.7931034482758623,2.0,83.33333333333334,5.9392265193370175,3.1739130434782608,88.43340534678741,9.228571428571428,200.67410691206086
2020-12-18 21:08:05,1.0939524838012962,2.6654804270462633,3.0050000000000003,1.7931034482758623,2.0,83.33333333333334,5.9392265193370175,3.1739130434782608,88.43340534678741,9.789156626506024,201.22657122856543
2020-12-18 21:08:06,1.0939524838012962,2.6654804270462633,3.0050000000000003,1.7931034482758623,2.0,83.33333333333334,5.9392265193370175,3.1739130434782608,88.3339008175855,9.789156626506024,201.12706669936355
2020-12-18 21:08:07,1.0939524838012962,2.6654804270462633,3.0050000000000003,1.7931034482758623,2.0,83.33333333333334,5.9392265193370175,3.1739130434782608,88.3339008175855,11.919999999999993,203.25791007285756
2020-12-18 21:08:08,1.0939524838012962,2.594713656387665,3.0050000000000003,1.7931034482758623,2.0,83.33333333333334,5.9392265193370175,3.1739130434782608,88.3339008175855,11.919999999999993,203.187143302199
2020-12-18 21:08:09,1.0939524838012962,2.594713656387665,3.0050000000000003,1.7931034482758623,2.0,83.33333333333334,7.681159420289854,3.1739130434782608,88.3339008175855,11.919999999999993,204.92907620315174
2020-12-18 21:08:10,1.1108248637365303,2.594713656387665,3.0050000000000003,1.7931034482758623,2.0,83.33333333333334,7.681159420289854,3.1739130434782608,88.3339008175855,11.919999999999993,204.94594858308704
