Time,recommendationservice,currencyservice,productcatalogservice,checkoutservice,cartservice,adservice,emailservice,frontend,paymentservice,shippingservice,Total
2020-11-08 15:14:03,684.8086124401914,16.388157894736842,17.000545851528386,270.8333333333333,13.25934579439252,4.452768729641694,5.0,2678.5714285714294,3.1875,3.5026178010471205,3697.0043104163
2020-11-08 15:14:04,684.8086124401914,16.388157894736842,17.000545851528386,270.8333333333333,13.25934579439252,6.30050505050505,5.0,2678.5714285714294,3.1875,3.5026178010471205,3698.852046737163
2020-11-08 15:14:05,684.8086124401914,16.388157894736842,17.000545851528386,270.8333333333333,13.25934579439252,6.30050505050505,5.0,2678.5714285714294,2.6190476190476195,4.836734693877552,3699.6177112490413
2020-11-08 15:14:06,684.8086124401914,16.388157894736842,17.000545851528386,270.8333333333333,13.25934579439252,6.30050505050505,5.0,2678.5714285714294,2.6190476190476195,4.836734693877552,3699.6177112490413
2020-11-08 15:14:07,684.8086124401914,16.388157894736842,17.000545851528386,270.8333333333333,13.25934579439252,6.30050505050505,5.0,2678.5714285714294,2.6190476190476195,4.836734693877552,3699.6177112490413
2020-11-08 15:14:08,684.8086124401914,16.388157894736842,18.800211416490484,270.8333333333333,13.25934579439252,6.30050505050505,5.0,2678.5714285714294,2.6190476190476195,4.836734693877552,3701.417376814004
2020-11-08 15:14:09,684.8086124401914,16.388157894736842,18.800211416490484,270.8333333333333,13.25934579439252,6.30050505050505,5.0,2678.5714285714294,2.6190476190476195,4.836734693877552,3701.417376814004
2020-11-08 15:14:10,372.4489795918368,16.388157894736842,18.800211416490484,270.8333333333333,14.089403973509937,6.30050505050505,4.333333333333334,2678.5714285714294,2.6190476190476195,4.836734693877552,3389.2211354780998
2020-11-08 15:14:11,372.4489795918368,16.388157894736842,18.800211416490484,270.8333333333333,14.089403973509937,6.30050505050505,4.333333333333334,2678.5714285714294,2.6190476190476195,4.836734693877552,3389.2211354780998
2020-11-08 15:14:12,372.4489795918368,16.388157894736842,18.800211416490484,270.8333333333333,14.089403973509937,6.30050505050505,4.333333333333334,2678.5714285714294,2.6190476190476195,4.836734693877552,3389.2211354780998
2020-11-08 15:14:13,372.4489795918368,18.194662480376767,18.800211416490484,270.8333333333333,14.089403973509937,6.30050505050505,4.333333333333334,2678.5714285714294,2.6190476190476195,4.836734693877552,3391.0276400637404
2020-11-08 15:14:14,372.4489795918368,18.194662480376767,18.800211416490484,270.8333333333333,14.089403973509937,6.30050505050505,4.333333333333334,2678.5714285714294,2.6190476190476195,4.836734693877552,3391.0276400637404
2020-11-08 15:14:15,372.4489795918368,18.194662480376767,18.800211416490484,246.25,14.089403973509937,6.30050505050505,4.333333333333334,2077.777777777778,2.6190476190476195,4.836734693877552,2765.650655936756
2020-11-08 15:14:16,372.4489795918368,18.194662480376767,18.800211416490484,246.25,14.089403973509937,6.30050505050505,4.333333333333334,2077.777777777778,2.6190476190476195,4.836734693877552,2765.650655936756
2020-11-08 15:14:17,372.4489795918368,18.194662480376767,18.800211416490484,246.25,14.089403973509937,6.30050505050505,4.333333333333334,2077.777777777778,2.6190476190476195,4.836734693877552,2765.650655936756
2020-11-08 15:14:18,372.4489795918368,18.194662480376767,18.800211416490484,246.25,14.089403973509937,6.30050505050505,4.333333333333334,2077.777777777778,2.6190476190476195,4.836734693877552,2765.650655936756
2020-11-08 15:14:19,372.4489795918368,18.194662480376767,18.800211416490484,246.25,14.089403973509937,4.481481481481481,4.333333333333334,2077.777777777778,2.6190476190476195,4.836734693877552,2763.8316323677327
2020-11-08 15:14:20,372.4489795918368,18.194662480376767,18.800211416490484,246.25,14.089403973509937,4.481481481481481,4.333333333333334,2077.777777777778,2.692307692307692,4.0,2763.068157747114
2020-11-08 15:14:21,372.4489795918368,18.194662480376767,18.800211416490484,246.25,14.089403973509937,4.481481481481481,4.333333333333334,2077.777777777778,2.692307692307692,4.0,2763.068157747114
2020-11-08 15:14:22,372.4489795918368,18.194662480376767,18.800211416490484,246.25,14.089403973509937,4.481481481481481,4.333333333333334,2077.777777777778,2.692307692307692,4.0,2763.068157747114
2020-11-08 15:14:23,372.4489795918368,18.194662480376767,25.567423230974626,246.25,14.089403973509937,4.481481481481481,4.333333333333334,2077.777777777778,2.692307692307692,4.0,2769.8353695615992
2020-11-08 15:14:24,372.4489795918368,18.194662480376767,25.567423230974626,246.25,14.089403973509937,4.481481481481481,4.333333333333334,2077.777777777778,2.692307692307692,4.0,2769.8353695615992
2020-11-08 15:14:25,232.7225130890052,18.194662480376767,25.567423230974626,246.25,15.997431506849313,4.481481481481481,4.076923076923077,2077.777777777778,2.692307692307692,4.0,2631.760520335696
2020-11-08 15:14:26,232.7225130890052,18.194662480376767,25.567423230974626,246.25,15.997431506849313,4.481481481481481,4.076923076923077,2077.777777777778,2.692307692307692,4.0,2631.760520335696
2020-11-08 15:14:27,232.7225130890052,18.194662480376767,25.567423230974626,246.25,15.997431506849313,4.481481481481481,4.076923076923077,2077.777777777778,2.692307692307692,4.0,2631.760520335696
2020-11-08 15:14:28,232.7225130890052,13.295003965107055,25.567423230974626,246.25,15.997431506849313,4.481481481481481,4.076923076923077,2077.777777777778,2.692307692307692,4.0,2626.8608618204253
2020-11-08 15:14:29,232.7225130890052,13.295003965107055,25.567423230974626,246.25,15.997431506849313,4.481481481481481,4.076923076923077,2077.777777777778,2.692307692307692,4.0,2626.8608618204253
2020-11-08 15:14:30,232.7225130890052,13.295003965107055,25.567423230974626,231.25,15.997431506849313,4.481481481481481,4.076923076923077,1759.9118942731275,2.692307692307692,4.0,2293.9949783157763
2020-11-08 15:14:31,232.7225130890052,13.295003965107055,25.567423230974626,231.25,15.997431506849313,4.481481481481481,4.076923076923077,1759.9118942731275,2.692307692307692,4.0,2293.9949783157763
2020-11-08 15:14:32,232.7225130890052,13.295003965107055,25.567423230974626,231.25,15.997431506849313,4.481481481481481,4.076923076923077,1759.9118942731275,2.692307692307692,4.0,2293.9949783157763
2020-11-08 15:14:33,232.7225130890052,13.295003965107055,25.567423230974626,231.25,15.997431506849313,4.481481481481481,4.076923076923077,1759.9118942731275,2.692307692307692,4.0,2293.9949783157763
2020-11-08 15:14:34,232.7225130890052,13.295003965107055,25.567423230974626,231.25,15.997431506849313,4.809210526315789,4.076923076923077,1759.9118942731275,2.692307692307692,4.0,2294.3227073606104
2020-11-08 15:14:35,232.7225130890052,13.295003965107055,25.567423230974626,231.25,15.997431506849313,4.809210526315789,4.076923076923077,1759.9118942731275,2.9130434782608696,3.957055214723927,2294.500498361288
2020-11-08 15:14:36,232.7225130890052,13.295003965107055,25.567423230974626,231.25,15.997431506849313,4.809210526315789,4.076923076923077,1759.9118942731275,2.9130434782608696,3.957055214723927,2294.500498361288
2020-11-08 15:14:37,232.7225130890052,13.295003965107055,25.567423230974626,231.25,15.997431506849313,4.809210526315789,4.076923076923077,1759.9118942731275,2.9130434782608696,3.957055214723927,2294.500498361288
2020-11-08 15:14:38,232.7225130890052,13.295003965107055,19.015323496027246,231.25,15.997431506849313,4.809210526315789,4.076923076923077,1759.9118942731275,2.9130434782608696,3.957055214723927,2287.948398626341
2020-11-08 15:14:39,232.7225130890052,13.295003965107055,19.015323496027246,231.25,15.997431506849313,4.809210526315789,4.076923076923077,1759.9118942731275,2.9130434782608696,3.957055214723927,2287.948398626341
2020-11-08 15:14:40,308.0568720379147,13.295003965107055,19.015323496027246,231.25,17.581967213114755,4.809210526315789,5.5882352941176485,1759.9118942731275,2.9130434782608696,3.957055214723927,2366.378605498709
2020-11-08 15:14:41,308.0568720379147,13.295003965107055,19.015323496027246,231.25,17.581967213114755,4.809210526315789,5.5882352941176485,1759.9118942731275,2.9130434782608696,3.957055214723927,2366.378605498709
2020-11-08 15:14:42,308.0568720379147,13.295003965107055,19.015323496027246,231.25,17.581967213114755,4.809210526315789,5.5882352941176485,1759.9118942731275,2.9130434782608696,3.957055214723927,2366.378605498709
2020-11-08 15:14:43,308.0568720379147,18.93030009680542,19.015323496027246,231.25,17.581967213114755,4.809210526315789,5.5882352941176485,1759.9118942731275,2.9130434782608696,3.957055214723927,2372.013901630408
2020-11-08 15:14:44,308.0568720379147,18.93030009680542,19.015323496027246,231.25,17.581967213114755,4.809210526315789,5.5882352941176485,1759.9118942731275,2.9130434782608696,3.957055214723927,2372.013901630408
2020-11-08 15:14:45,308.0568720379147,18.93030009680542,19.015323496027246,397.7272727272728,17.581967213114755,4.809210526315789,5.5882352941176485,2847.0961887477315,2.9130434782608696,3.957055214723927,3625.6754688322853
2020-11-08 15:14:46,308.0568720379147,18.93030009680542,19.015323496027246,397.7272727272728,17.581967213114755,4.809210526315789,5.5882352941176485,2847.0961887477315,2.9130434782608696,3.957055214723927,3625.6754688322853
2020-11-08 15:14:47,308.0568720379147,18.93030009680542,19.015323496027246,397.7272727272728,17.581967213114755,4.809210526315789,5.5882352941176485,2847.0961887477315,2.9130434782608696,3.957055214723927,3625.6754688322853
2020-11-08 15:14:48,308.0568720379147,18.93030009680542,19.015323496027246,397.7272727272728,17.581967213114755,4.809210526315789,5.5882352941176485,2847.0961887477315,2.9130434782608696,3.957055214723927,3625.6754688322853
2020-11-08 15:14:49,308.0568720379147,18.93030009680542,19.015323496027246,397.7272727272728,17.581967213114755,5.4963235294117645,5.5882352941176485,2847.0961887477315,2.9130434782608696,3.957055214723927,3626.3625818353803
2020-11-08 15:14:50,308.0568720379147,18.93030009680542,19.015323496027246,397.7272727272728,17.581967213114755,5.4963235294117645,5.5882352941176485,2847.0961887477315,3.125,4.1078431372549025,3626.72532627965
2020-11-08 15:14:51,308.0568720379147,18.93030009680542,19.015323496027246,397.7272727272728,17.581967213114755,5.4963235294117645,5.5882352941176485,2847.0961887477315,3.125,4.1078431372549025,3626.72532627965
2020-11-08 15:14:52,308.0568720379147,18.93030009680542,19.015323496027246,397.7272727272728,17.581967213114755,5.4963235294117645,5.5882352941176485,2847.0961887477315,3.125,4.1078431372549025,3626.72532627965
2020-11-08 15:14:53,308.0568720379147,18.93030009680542,24.806547619047624,397.7272727272728,17.581967213114755,5.4963235294117645,5.5882352941176485,2847.0961887477315,3.125,4.1078431372549025,3632.5165504026704
2020-11-08 15:14:54,308.0568720379147,18.93030009680542,24.806547619047624,397.7272727272728,17.581967213114755,5.4963235294117645,5.5882352941176485,2847.0961887477315,3.125,4.1078431372549025,3632.5165504026704
2020-11-08 15:14:55,396.25000000000006,18.93030009680542,24.806547619047624,397.7272727272728,16.923076923076927,5.4963235294117645,4.90909090909091,2847.0961887477315,3.125,4.1078431372549025,3719.3716436896916
2020-11-08 15:14:56,396.25000000000006,18.93030009680542,24.806547619047624,397.7272727272728,16.923076923076927,5.4963235294117645,4.90909090909091,2847.0961887477315,3.125,4.1078431372549025,3719.3716436896916
2020-11-08 15:14:57,396.25000000000006,18.93030009680542,24.806547619047624,397.7272727272728,16.923076923076927,5.4963235294117645,4.90909090909091,2847.0961887477315,3.125,4.1078431372549025,3719.3716436896916
2020-11-08 15:14:58,396.25000000000006,15.914581535806732,24.806547619047624,397.7272727272728,16.923076923076927,5.4963235294117645,4.90909090909091,2847.0961887477315,3.125,4.1078431372549025,3716.3559251286933
2020-11-08 15:14:59,396.25000000000006,15.914581535806732,24.806547619047624,397.7272727272728,16.923076923076927,5.4963235294117645,4.90909090909091,2847.0961887477315,3.125,4.1078431372549025,3716.3559251286933
2020-11-08 15:15:00,396.25000000000006,15.914581535806732,24.806547619047624,394.7368421052631,16.923076923076927,5.4963235294117645,4.90909090909091,2050.8893280632415,3.125,4.1078431372549025,2917.1586338221937
2020-11-08 15:15:01,396.25000000000006,15.914581535806732,24.806547619047624,394.7368421052631,16.923076923076927,5.4963235294117645,4.90909090909091,2050.8893280632415,3.125,4.1078431372549025,2917.1586338221937
2020-11-08 15:15:02,396.25000000000006,15.914581535806732,24.806547619047624,394.7368421052631,16.923076923076927,5.4963235294117645,4.90909090909091,2050.8893280632415,3.125,4.1078431372549025,2917.1586338221937
2020-11-08 15:15:03,396.25000000000006,15.914581535806732,24.806547619047624,394.7368421052631,16.923076923076927,5.4963235294117645,4.90909090909091,2050.8893280632415,3.125,4.1078431372549025,2917.1586338221937
2020-11-08 15:15:04,396.25000000000006,15.914581535806732,24.806547619047624,394.7368421052631,16.923076923076927,6.199999999999998,4.90909090909091,2050.8893280632415,3.125,4.1078431372549025,2917.862310292782
2020-11-08 15:15:05,396.25000000000006,15.914581535806732,24.806547619047624,394.7368421052631,16.923076923076927,6.199999999999998,4.90909090909091,2050.8893280632415,3.0,4.095238095238095,2917.7247052507646
2020-11-08 15:15:06,396.25000000000006,15.914581535806732,24.806547619047624,394.7368421052631,16.923076923076927,6.199999999999998,4.90909090909091,2050.8893280632415,3.0,4.095238095238095,2917.7247052507646
2020-11-08 15:15:07,396.25000000000006,15.914581535806732,24.806547619047624,394.7368421052631,16.923076923076927,6.199999999999998,4.90909090909091,2050.8893280632415,3.0,4.095238095238095,2917.7247052507646
2020-11-08 15:15:08,396.25000000000006,15.914581535806732,21.44736842105263,394.7368421052631,16.923076923076927,6.199999999999998,4.90909090909091,2050.8893280632415,3.0,4.095238095238095,2914.36552605277
2020-11-08 15:15:09,396.25000000000006,15.914581535806732,21.44736842105263,394.7368421052631,16.923076923076927,6.199999999999998,4.90909090909091,2050.8893280632415,3.0,4.095238095238095,2914.36552605277
2020-11-08 15:15:10,243.62348178137648,15.914581535806732,21.44736842105263,394.7368421052631,14.408396946564887,6.199999999999998,4.6190476190476195,2050.8893280632415,3.0,4.095238095238095,2758.934284567591
2020-11-08 15:15:11,243.62348178137648,15.914581535806732,21.44736842105263,394.7368421052631,14.408396946564887,6.199999999999998,4.6190476190476195,2050.8893280632415,3.0,4.095238095238095,2758.934284567591
2020-11-08 15:15:12,243.62348178137648,15.914581535806732,21.44736842105263,394.7368421052631,14.408396946564887,6.199999999999998,4.6190476190476195,2050.8893280632415,3.0,4.095238095238095,2758.934284567591
2020-11-08 15:15:13,243.62348178137648,16.580762987012985,21.44736842105263,394.7368421052631,14.408396946564887,6.199999999999998,4.6190476190476195,2050.8893280632415,3.0,4.095238095238095,2759.600466018797
2020-11-08 15:15:14,243.62348178137648,16.580762987012985,21.44736842105263,394.7368421052631,14.408396946564887,6.199999999999998,4.6190476190476195,2050.8893280632415,3.0,4.095238095238095,2759.600466018797
2020-11-08 15:15:15,243.62348178137648,16.580762987012985,21.44736842105263,348.21428571428567,14.408396946564887,6.199999999999998,4.6190476190476195,2976.7827529021556,3.0,4.095238095238095,3638.9713344667352
2020-11-08 15:15:16,243.62348178137648,16.580762987012985,21.44736842105263,348.21428571428567,14.408396946564887,6.199999999999998,4.6190476190476195,2976.7827529021556,3.0,4.095238095238095,3638.9713344667352
2020-11-08 15:15:17,243.62348178137648,16.580762987012985,21.44736842105263,348.21428571428567,14.408396946564887,6.199999999999998,4.6190476190476195,2976.7827529021556,3.0,4.095238095238095,3638.9713344667352
2020-11-08 15:15:18,243.62348178137648,16.580762987012985,21.44736842105263,348.21428571428567,14.408396946564887,6.199999999999998,4.6190476190476195,2976.7827529021556,3.0,4.095238095238095,3638.9713344667352
2020-11-08 15:15:19,243.62348178137648,16.580762987012985,21.44736842105263,348.21428571428567,14.408396946564887,5.434782608695652,4.6190476190476195,2976.7827529021556,3.0,4.095238095238095,3638.2061170754296
2020-11-08 15:15:20,243.62348178137648,16.580762987012985,21.44736842105263,348.21428571428567,14.408396946564887,5.434782608695652,4.6190476190476195,2976.7827529021556,3.5217391304347823,3.890173410404624,3638.522791521032
2020-11-08 15:15:21,243.62348178137648,16.580762987012985,21.44736842105263,348.21428571428567,14.408396946564887,5.434782608695652,4.6190476190476195,2976.7827529021556,3.5217391304347823,3.890173410404624,3638.522791521032
2020-11-08 15:15:22,243.62348178137648,16.580762987012985,21.44736842105263,348.21428571428567,14.408396946564887,5.434782608695652,4.6190476190476195,2976.7827529021556,3.5217391304347823,3.890173410404624,3638.522791521032
2020-11-08 15:15:23,243.62348178137648,16.580762987012985,27.40242460082791,348.21428571428567,14.408396946564887,5.434782608695652,4.6190476190476195,2976.7827529021556,3.5217391304347823,3.890173410404624,3644.4778477008067
2020-11-08 15:15:24,243.62348178137648,16.580762987012985,27.40242460082791,348.21428571428567,14.408396946564887,5.434782608695652,4.6190476190476195,2976.7827529021556,3.5217391304347823,3.890173410404624,3644.4778477008067
2020-11-08 15:15:25,164.47368421052636,16.580762987012985,27.40242460082791,348.21428571428567,15.133495145631066,5.434782608695652,5.357142857142857,2976.7827529021556,3.5217391304347823,3.890173410404624,3566.791243567118
2020-11-08 15:15:26,164.47368421052636,16.580762987012985,27.40242460082791,348.21428571428567,15.133495145631066,5.434782608695652,5.357142857142857,2976.7827529021556,3.5217391304347823,3.890173410404624,3566.791243567118
2020-11-08 15:15:27,164.47368421052636,16.580762987012985,27.40242460082791,348.21428571428567,15.133495145631066,5.434782608695652,5.357142857142857,2976.7827529021556,3.5217391304347823,3.890173410404624,3566.791243567118
2020-11-08 15:15:28,164.47368421052636,18.97998093422307,27.40242460082791,348.21428571428567,15.133495145631066,5.434782608695652,5.357142857142857,2976.7827529021556,3.5217391304347823,3.890173410404624,3569.190461514328
2020-11-08 15:15:29,164.47368421052636,18.97998093422307,27.40242460082791,348.21428571428567,15.133495145631066,5.434782608695652,5.357142857142857,2976.7827529021556,3.5217391304347823,3.890173410404624,3569.190461514328
2020-11-08 15:15:30,164.47368421052636,18.97998093422307,27.40242460082791,222.36842105263162,15.133495145631066,5.434782608695652,5.357142857142857,2240.588235294118,3.5217391304347823,3.890173410404624,2707.150079244636
2020-11-08 15:15:31,164.47368421052636,18.97998093422307,27.40242460082791,222.36842105263162,15.133495145631066,5.434782608695652,5.357142857142857,2240.588235294118,3.5217391304347823,3.890173410404624,2707.150079244636
2020-11-08 15:15:32,164.47368421052636,18.97998093422307,27.40242460082791,222.36842105263162,15.133495145631066,5.434782608695652,5.357142857142857,2240.588235294118,3.5217391304347823,3.890173410404624,2707.150079244636
2020-11-08 15:15:33,164.47368421052636,18.97998093422307,27.40242460082791,222.36842105263162,15.133495145631066,5.434782608695652,5.357142857142857,2240.588235294118,3.5217391304347823,3.890173410404624,2707.150079244636
2020-11-08 15:15:34,164.47368421052636,18.97998093422307,27.40242460082791,222.36842105263162,15.133495145631066,6.975806451612903,5.357142857142857,2240.588235294118,3.5217391304347823,3.890173410404624,2708.691103087553
2020-11-08 15:15:35,164.47368421052636,18.97998093422307,27.40242460082791,222.36842105263162,15.133495145631066,6.975806451612903,5.357142857142857,2240.588235294118,3.06060606060606,4.458064516129033,2708.7978611234485
2020-11-08 15:15:36,164.47368421052636,18.97998093422307,27.40242460082791,222.36842105263162,15.133495145631066,6.975806451612903,5.357142857142857,2240.588235294118,3.06060606060606,4.458064516129033,2708.7978611234485
2020-11-08 15:15:37,164.47368421052636,18.97998093422307,27.40242460082791,222.36842105263162,15.133495145631066,6.975806451612903,5.357142857142857,2240.588235294118,3.06060606060606,4.458064516129033,2708.7978611234485
2020-11-08 15:15:38,164.47368421052636,18.97998093422307,20.16949152542373,222.36842105263162,15.133495145631066,6.975806451612903,5.357142857142857,2240.588235294118,3.06060606060606,4.458064516129033,2701.5649280480443
2020-11-08 15:15:39,164.47368421052636,18.97998093422307,20.16949152542373,222.36842105263162,15.133495145631066,6.975806451612903,5.357142857142857,2240.588235294118,3.06060606060606,4.458064516129033,2701.5649280480443
2020-11-08 15:15:40,354.4117647058823,18.97998093422307,20.16949152542373,222.36842105263162,19.473684210526315,6.975806451612903,6.000000000000001,2240.588235294118,3.06060606060606,4.458064516129033,2896.486054751153
2020-11-08 15:15:41,354.4117647058823,18.97998093422307,20.16949152542373,222.36842105263162,19.473684210526315,6.975806451612903,6.000000000000001,2240.588235294118,3.06060606060606,4.458064516129033,2896.486054751153
2020-11-08 15:15:42,354.4117647058823,18.97998093422307,20.16949152542373,222.36842105263162,19.473684210526315,6.975806451612903,6.000000000000001,2240.588235294118,3.06060606060606,4.458064516129033,2896.486054751153
2020-11-08 15:15:43,354.4117647058823,16.81487889273357,20.16949152542373,222.36842105263162,19.473684210526315,6.975806451612903,6.000000000000001,2240.588235294118,3.06060606060606,4.458064516129033,2894.3209527096637
2020-11-08 15:15:44,354.4117647058823,16.81487889273357,20.16949152542373,222.36842105263162,19.473684210526315,6.975806451612903,6.000000000000001,2240.588235294118,3.06060606060606,4.458064516129033,2894.3209527096637
2020-11-08 15:15:45,354.4117647058823,16.81487889273357,20.16949152542373,663.0434782608695,19.473684210526315,6.975806451612903,6.000000000000001,2114.285714285714,3.06060606060606,4.458064516129033,3208.6934889094982
2020-11-08 15:15:46,354.4117647058823,16.81487889273357,20.16949152542373,663.0434782608695,19.473684210526315,6.975806451612903,6.000000000000001,2114.285714285714,3.06060606060606,4.458064516129033,3208.6934889094982
2020-11-08 15:15:47,354.4117647058823,16.81487889273357,20.16949152542373,663.0434782608695,19.473684210526315,6.975806451612903,6.000000000000001,2114.285714285714,3.06060606060606,4.458064516129033,3208.6934889094982
2020-11-08 15:15:48,354.4117647058823,16.81487889273357,20.16949152542373,663.0434782608695,19.473684210526315,6.975806451612903,6.000000000000001,2114.285714285714,3.06060606060606,4.458064516129033,3208.6934889094982
2020-11-08 15:15:49,354.4117647058823,16.81487889273357,20.16949152542373,663.0434782608695,19.473684210526315,4.6725146198830405,6.000000000000001,2114.285714285714,3.06060606060606,4.458064516129033,3206.390197077768
2020-11-08 15:15:50,354.4117647058823,16.81487889273357,20.16949152542373,663.0434782608695,19.473684210526315,4.6725146198830405,6.000000000000001,2114.285714285714,3.0000000000000004,3.6944444444444455,3205.565970945477
2020-11-08 15:15:51,354.4117647058823,16.81487889273357,20.16949152542373,663.0434782608695,19.473684210526315,4.6725146198830405,6.000000000000001,2114.285714285714,3.0000000000000004,3.6944444444444455,3205.565970945477
2020-11-08 15:15:52,354.4117647058823,16.81487889273357,20.16949152542373,663.0434782608695,19.473684210526315,4.6725146198830405,6.000000000000001,2114.285714285714,3.0000000000000004,3.6944444444444455,3205.565970945477
2020-11-08 15:15:53,354.4117647058823,16.81487889273357,19.87684729064039,663.0434782608695,19.473684210526315,4.6725146198830405,6.000000000000001,2114.285714285714,3.0000000000000004,3.6944444444444455,3205.273326710694
2020-11-08 15:15:54,354.4117647058823,16.81487889273357,19.87684729064039,663.0434782608695,19.473684210526315,4.6725146198830405,6.000000000000001,2114.285714285714,3.0000000000000004,3.6944444444444455,3205.273326710694
2020-11-08 15:15:55,405.1282051282051,16.81487889273357,19.87684729064039,663.0434782608695,17.900943396226413,4.6725146198830405,6.346153846153847,2114.285714285714,3.0000000000000004,3.6944444444444455,3254.7631801648704
2020-11-08 15:15:56,405.1282051282051,16.81487889273357,19.87684729064039,663.0434782608695,17.900943396226413,4.6725146198830405,6.346153846153847,2114.285714285714,3.0000000000000004,3.6944444444444455,3254.7631801648704
2020-11-08 15:15:57,405.1282051282051,16.81487889273357,19.87684729064039,663.0434782608695,17.900943396226413,4.6725146198830405,6.346153846153847,2114.285714285714,3.0000000000000004,3.6944444444444455,3254.7631801648704
2020-11-08 15:15:58,405.1282051282051,17.30739299610895,19.87684729064039,663.0434782608695,17.900943396226413,4.6725146198830405,6.346153846153847,2114.285714285714,3.0000000000000004,3.6944444444444455,3255.255694268246
2020-11-08 15:15:59,405.1282051282051,17.30739299610895,19.87684729064039,663.0434782608695,17.900943396226413,4.6725146198830405,6.346153846153847,2114.285714285714,3.0000000000000004,3.6944444444444455,3255.255694268246
2020-11-08 15:16:00,405.1282051282051,17.30739299610895,19.87684729064039,361.11111111111114,17.900943396226413,4.6725146198830405,6.346153846153847,2120.12987012987,3.0000000000000004,3.6944444444444455,2959.1674829626427
2020-11-08 15:16:01,405.1282051282051,17.30739299610895,19.87684729064039,361.11111111111114,17.900943396226413,4.6725146198830405,6.346153846153847,2120.12987012987,3.0000000000000004,3.6944444444444455,2959.1674829626427
2020-11-08 15:16:02,405.1282051282051,17.30739299610895,19.87684729064039,361.11111111111114,17.900943396226413,4.6725146198830405,6.346153846153847,2120.12987012987,3.0000000000000004,3.6944444444444455,2959.1674829626427
2020-11-08 15:16:03,405.1282051282051,17.30739299610895,19.87684729064039,361.11111111111114,17.900943396226413,4.6725146198830405,6.346153846153847,2120.12987012987,3.0000000000000004,3.6944444444444455,2959.1674829626427
2020-11-08 15:16:04,405.1282051282051,17.30739299610895,19.87684729064039,361.11111111111114,17.900943396226413,4.331288343558284,6.346153846153847,2120.12987012987,3.0000000000000004,3.6944444444444455,2958.826256686318
2020-11-08 15:16:05,405.1282051282051,17.30739299610895,19.87684729064039,361.11111111111114,17.900943396226413,4.331288343558284,6.346153846153847,2120.12987012987,2.8181818181818183,3.8272251308900516,2958.777219190946
2020-11-08 15:16:06,405.1282051282051,17.30739299610895,19.87684729064039,361.11111111111114,17.900943396226413,4.331288343558284,6.346153846153847,2120.12987012987,2.8181818181818183,3.8272251308900516,2958.777219190946
2020-11-08 15:16:07,405.1282051282051,17.30739299610895,19.87684729064039,361.11111111111114,17.900943396226413,4.331288343558284,6.346153846153847,2120.12987012987,2.8181818181818183,3.8272251308900516,2958.777219190946
2020-11-08 15:16:08,405.1282051282051,17.30739299610895,16.63948747815958,361.11111111111114,17.900943396226413,4.331288343558284,6.346153846153847,2120.12987012987,2.8181818181818183,3.8272251308900516,2955.539859378465
2020-11-08 15:16:09,405.1282051282051,17.30739299610895,16.63948747815958,361.11111111111114,17.900943396226413,4.331288343558284,6.346153846153847,2120.12987012987,2.8181818181818183,3.8272251308900516,2955.539859378465
2020-11-08 15:16:10,372.26775956284166,17.30739299610895,16.63948747815958,361.11111111111114,14.235941320293398,4.331288343558284,4.333333333333333,2120.12987012987,2.8181818181818183,3.8272251308900516,2917.001591224349
2020-11-08 15:16:11,372.26775956284166,17.30739299610895,16.63948747815958,361.11111111111114,14.235941320293398,4.331288343558284,4.333333333333333,2120.12987012987,2.8181818181818183,3.8272251308900516,2917.001591224349
2020-11-08 15:16:12,372.26775956284166,17.30739299610895,16.63948747815958,361.11111111111114,14.235941320293398,4.331288343558284,4.333333333333333,2120.12987012987,2.8181818181818183,3.8272251308900516,2917.001591224349
2020-11-08 15:16:13,372.26775956284166,21.185747663551407,16.63948747815958,361.11111111111114,14.235941320293398,4.331288343558284,4.333333333333333,2120.12987012987,2.8181818181818183,3.8272251308900516,2920.8799458917906
2020-11-08 15:16:14,372.26775956284166,21.185747663551407,16.63948747815958,361.11111111111114,14.235941320293398,4.331288343558284,4.333333333333333,2120.12987012987,2.8181818181818183,3.8272251308900516,2920.8799458917906
2020-11-08 15:16:15,372.26775956284166,21.185747663551407,16.63948747815958,339.2857142857144,14.235941320293398,4.331288343558284,4.333333333333333,2509.3457943925227,2.8181818181818183,3.8272251308900516,3288.270473329047
2020-11-08 15:16:16,372.26775956284166,21.185747663551407,16.63948747815958,339.2857142857144,14.235941320293398,4.331288343558284,4.333333333333333,2509.3457943925227,2.8181818181818183,3.8272251308900516,3288.270473329047
2020-11-08 15:16:17,372.26775956284166,21.185747663551407,16.63948747815958,339.2857142857144,14.235941320293398,4.331288343558284,4.333333333333333,2509.3457943925227,2.8181818181818183,3.8272251308900516,3288.270473329047
2020-11-08 15:16:18,372.26775956284166,21.185747663551407,16.63948747815958,339.2857142857144,14.235941320293398,4.331288343558284,4.333333333333333,2509.3457943925227,2.8181818181818183,3.8272251308900516,3288.270473329047
2020-11-08 15:16:19,372.26775956284166,21.185747663551407,16.63948747815958,339.2857142857144,14.235941320293398,5.492227979274611,4.333333333333333,2509.3457943925227,2.8181818181818183,3.8272251308900516,3289.4314129647637
2020-11-08 15:16:20,372.26775956284166,21.185747663551407,16.63948747815958,339.2857142857144,14.235941320293398,5.492227979274611,4.333333333333333,2509.3457943925227,3.214285714285714,3.9364161849710984,3289.936707914949
