Time,paymentservice,adservice,checkoutservice,recommendationservice,productcatalogservice,emailservice,shippingservice,frontend,cartservice,currencyservice,Total
2020-12-19 15:12:12,2.9047619047619047,3.291262135922329,141.66666666666669,13.02158273381295,2.0382116220158433,3.8235294117647056,2.7777777777777777,165.11054128209398,7.746636771300447,3.555246053853297,345.93621635996993
2020-12-19 15:12:13,2.9047619047619047,3.291262135922329,141.66666666666669,13.02158273381295,2.0382116220158433,3.8235294117647056,2.7777777777777777,165.11054128209398,7.746636771300447,3.555246053853297,345.93621635996993
2020-12-19 15:12:14,2.9047619047619047,3.291262135922329,141.66666666666669,13.02158273381295,2.0382116220158433,3.8235294117647056,2.7777777777777777,165.72727728230743,7.746636771300447,3.555246053853297,346.5529523601834
2020-12-19 15:12:15,3.095238095238096,2.8971962616822435,141.66666666666669,13.02158273381295,2.0382116220158433,3.8235294117647056,2.7777777777777777,163.05308312148668,7.746636771300447,3.555246053853297,343.67516851559867
2020-12-19 15:12:16,3.095238095238096,2.8971962616822435,141.66666666666669,10.89622641509434,2.0382116220158433,3.260869565217391,2.7777777777777777,163.05308312148668,7.746636771300447,3.555246053853297,340.9871523503328
2020-12-19 15:12:17,3.095238095238096,2.8971962616822435,141.66666666666669,10.89622641509434,2.0382116220158433,3.260869565217391,2.7777777777777777,139.03090207161608,7.746636771300447,3.555246053853297,316.9649713004622
2020-12-19 15:12:18,3.095238095238096,2.8971962616822435,141.66666666666669,10.89622641509434,2.1004120026514648,3.260869565217391,2.7777777777777777,139.03090207161608,7.746636771300447,3.555246053853297,317.0271716810978
2020-12-19 15:12:19,3.095238095238096,2.8971962616822435,141.66666666666669,10.89622641509434,2.0108638098433538,3.260869565217391,2.7777777777777777,137.8642726446518,7.579545454545455,3.555246053853297,315.6039027445704
2020-12-19 15:12:20,3.095238095238096,2.8971962616822435,141.66666666666669,10.89622641509434,2.0108638098433538,3.260869565217391,2.7777777777777777,137.8642726446518,7.579545454545455,3.555246053853297,315.6039027445704
2020-12-19 15:12:21,3.095238095238096,2.8971962616822435,141.66666666666669,10.89622641509434,1.978769156238184,3.260869565217391,2.2452830188679247,137.8642726446518,7.579545454545455,3.555246053853297,315.03931333205537
2020-12-19 15:12:22,3.095238095238096,2.8971962616822435,141.66666666666669,10.89622641509434,1.978769156238184,3.260869565217391,2.2452830188679247,137.8642726446518,7.579545454545455,3.555246053853297,315.03931333205537
2020-12-19 15:12:23,3.095238095238096,2.8971962616822435,141.66666666666669,10.89622641509434,1.978769156238184,3.260869565217391,2.2452830188679247,137.8642726446518,7.579545454545455,3.555246053853297,315.03931333205537
2020-12-19 15:12:24,3.095238095238096,2.8971962616822435,303.57142857142856,10.89622641509434,1.978769156238184,3.260869565217391,2.2452830188679247,137.8642726446518,7.579545454545455,3.395131086142322,476.7839602691063
2020-12-19 15:12:25,3.095238095238096,2.8971962616822435,303.57142857142856,10.89622641509434,1.978769156238184,3.260869565217391,2.2452830188679247,137.8642726446518,7.579545454545455,3.395131086142322,476.7839602691063
2020-12-19 15:12:26,3.095238095238096,2.8971962616822435,303.57142857142856,10.89622641509434,1.978769156238184,3.260869565217391,2.2452830188679247,137.8642726446518,7.579545454545455,3.395131086142322,476.7839602691063
2020-12-19 15:12:27,3.095238095238096,2.8971962616822435,303.57142857142856,10.89622641509434,1.978769156238184,3.260869565217391,2.2452830188679247,140.7770957009505,7.579545454545455,3.395131086142322,479.69678332540497
2020-12-19 15:12:28,3.095238095238096,2.8971962616822435,303.57142857142856,10.89622641509434,1.978769156238184,3.260869565217391,2.2452830188679247,140.7770957009505,7.579545454545455,3.395131086142322,479.69678332540497
2020-12-19 15:12:29,3.095238095238096,2.8971962616822435,303.57142857142856,10.89622641509434,1.978769156238184,3.260869565217391,2.2452830188679247,141.70776064224125,7.579545454545455,3.395131086142322,480.6274482666958
2020-12-19 15:12:30,3.5454545454545454,2.666666666666666,303.57142857142856,10.89622641509434,1.978769156238184,3.260869565217391,2.2452830188679247,145.6853391498689,7.579545454545455,3.395131086142322,484.8247136295243
2020-12-19 15:12:31,3.5454545454545454,2.666666666666666,303.57142857142856,14.066265060240966,1.978769156238184,3.333333333333333,2.2452830188679247,145.6853391498689,7.579545454545455,3.395131086142322,488.0672160427868
2020-12-19 15:12:32,3.5454545454545454,2.666666666666666,303.57142857142856,14.066265060240966,1.978769156238184,3.333333333333333,2.2452830188679247,152.64054853637919,7.579545454545455,3.395131086142322,495.02242542929713
2020-12-19 15:12:33,3.5454545454545454,2.666666666666666,303.57142857142856,14.066265060240966,1.7445176637339277,3.333333333333333,2.2452830188679247,152.64054853637919,7.579545454545455,3.395131086142322,494.7881739367928
2020-12-19 15:12:34,3.5454545454545454,2.666666666666666,303.57142857142856,14.066265060240966,1.5963365641573222,3.333333333333333,2.2452830188679247,147.9040923881595,7.438118811881187,3.395131086142322,489.76211004633234
2020-12-19 15:12:35,3.5454545454545454,2.666666666666666,303.57142857142856,14.066265060240966,1.5963365641573222,3.333333333333333,2.2452830188679247,147.9040923881595,7.438118811881187,3.395131086142322,489.76211004633234
2020-12-19 15:12:36,3.5454545454545454,2.666666666666666,303.57142857142856,14.066265060240966,1.3587541076398182,3.333333333333333,2.0107526881720434,147.9040923881595,7.438118811881187,3.395131086142322,489.2899972591189
2020-12-19 15:12:37,3.5454545454545454,2.666666666666666,303.57142857142856,14.066265060240966,1.3587541076398182,3.333333333333333,2.0107526881720434,147.9040923881595,7.438118811881187,3.395131086142322,489.2899972591189
2020-12-19 15:12:38,3.5454545454545454,2.666666666666666,303.57142857142856,14.066265060240966,1.3587541076398182,3.333333333333333,2.0107526881720434,147.9040923881595,7.438118811881187,3.395131086142322,489.2899972591189
2020-12-19 15:12:39,3.5454545454545454,2.666666666666666,80.55555555555556,14.066265060240966,1.3587541076398182,3.333333333333333,2.0107526881720434,147.9040923881595,7.438118811881187,2.8318098720292513,265.7108030291328
2020-12-19 15:12:40,3.5454545454545454,2.666666666666666,80.55555555555556,14.066265060240966,1.3587541076398182,3.333333333333333,2.0107526881720434,147.9040923881595,7.438118811881187,2.8318098720292513,265.7108030291328
2020-12-19 15:12:41,3.5454545454545454,2.666666666666666,80.55555555555556,14.066265060240966,1.3587541076398182,3.333333333333333,2.0107526881720434,147.9040923881595,7.438118811881187,2.8318098720292513,265.7108030291328
2020-12-19 15:12:42,3.5454545454545454,2.666666666666666,80.55555555555556,14.066265060240966,1.3587541076398182,3.333333333333333,2.0107526881720434,143.9499803501025,7.438118811881187,2.8318098720292513,261.7566909910758
2020-12-19 15:12:43,3.5454545454545454,2.666666666666666,80.55555555555556,14.066265060240966,1.3587541076398182,3.333333333333333,2.0107526881720434,143.9499803501025,7.438118811881187,2.8318098720292513,261.7566909910758
2020-12-19 15:12:44,3.5454545454545454,2.666666666666666,80.55555555555556,14.066265060240966,1.3587541076398182,3.333333333333333,2.0107526881720434,143.9499803501025,7.438118811881187,2.8318098720292513,261.7566909910758
2020-12-19 15:12:45,2.7142857142857144,2.928571428571429,80.55555555555556,14.066265060240966,1.3587541076398182,3.333333333333333,2.0107526881720434,141.56595334834057,7.438118811881187,2.8318098720292513,258.80339992004986
2020-12-19 15:12:46,2.7142857142857144,2.928571428571429,80.55555555555556,12.093023255813955,1.3587541076398182,3.333333333333333,2.0107526881720434,141.5091102198971,7.438118811881187,2.8318098720292513,256.7733149871794
2020-12-19 15:12:47,2.7142857142857144,2.928571428571429,80.55555555555556,12.093023255813955,1.3587541076398182,3.333333333333333,2.0107526881720434,143.40191038880366,7.438118811881187,2.8318098720292513,258.666115156086
2020-12-19 15:12:48,2.7142857142857144,2.928571428571429,80.55555555555556,12.093023255813955,1.580701711738252,3.333333333333333,2.0107526881720434,143.40191038880366,7.438118811881187,2.8318098720292513,258.8880627601843
2020-12-19 15:12:49,2.7142857142857144,2.928571428571429,80.55555555555556,12.093023255813955,1.7104480648065692,3.333333333333333,2.0107526881720434,144.45959227950516,8.033980582524272,2.8318098720292513,260.67135277459727
2020-12-19 15:12:50,2.7142857142857144,2.928571428571429,80.55555555555556,12.093023255813955,1.7104480648065692,3.333333333333333,2.0107526881720434,144.45959227950516,8.033980582524272,2.8318098720292513,260.67135277459727
2020-12-19 15:12:51,2.7142857142857144,2.928571428571429,80.55555555555556,12.093023255813955,1.8342467598629515,3.333333333333333,2.355555555555556,144.45959227950516,8.033980582524272,2.8318098720292513,261.13995433703707
2020-12-19 15:12:52,2.7142857142857144,2.928571428571429,80.55555555555556,12.093023255813955,1.8342467598629515,3.333333333333333,2.355555555555556,144.45959227950516,8.033980582524272,2.8318098720292513,261.13995433703707
2020-12-19 15:12:53,2.7142857142857144,2.928571428571429,80.55555555555556,12.093023255813955,1.8342467598629515,3.333333333333333,2.355555555555556,144.45959227950516,8.033980582524272,2.8318098720292513,261.13995433703707
2020-12-19 15:12:54,2.7142857142857144,2.928571428571429,165.625,12.093023255813955,1.8342467598629515,3.333333333333333,2.355555555555556,144.45959227950516,8.033980582524272,3.096,346.47358890945236
2020-12-19 15:12:55,2.7142857142857144,2.928571428571429,165.625,12.093023255813955,1.8342467598629515,3.333333333333333,2.355555555555556,144.45959227950516,8.033980582524272,3.096,346.47358890945236
2020-12-19 15:12:56,2.7142857142857144,2.928571428571429,165.625,12.093023255813955,1.8342467598629515,3.333333333333333,2.355555555555556,144.45959227950516,8.033980582524272,3.096,346.47358890945236
2020-12-19 15:12:57,2.7142857142857144,2.928571428571429,165.625,12.093023255813955,1.8342467598629515,3.333333333333333,2.355555555555556,142.85808310005856,8.033980582524272,3.096,344.8720797300058
2020-12-19 15:12:58,2.7142857142857144,2.928571428571429,165.625,12.093023255813955,1.8342467598629515,3.333333333333333,2.355555555555556,142.85808310005856,8.033980582524272,3.096,344.8720797300058
2020-12-19 15:12:59,2.7142857142857144,2.928571428571429,165.625,12.093023255813955,1.8342467598629515,3.333333333333333,2.355555555555556,142.85808310005856,8.033980582524272,3.096,344.8720797300058
2020-12-19 15:13:00,3.1428571428571432,2.981735159817352,165.625,12.093023255813955,1.8342467598629515,3.333333333333333,2.355555555555556,136.7302064488611,8.033980582524272,3.096,339.2259382386257
2020-12-19 15:13:01,3.1428571428571432,2.981735159817352,165.625,15.537383177570092,1.8342467598629515,3.1428571428571432,2.355555555555556,136.7302064488611,8.033980582524272,3.096,342.4798219699057
2020-12-19 15:13:02,3.1428571428571432,2.981735159817352,165.625,15.537383177570092,1.8342467598629515,3.1428571428571432,2.355555555555556,152.32562797732538,8.033980582524272,3.096,358.07524349836996
2020-12-19 15:13:03,3.1428571428571432,2.981735159817352,165.625,15.537383177570092,1.8770053475935813,3.1428571428571432,2.355555555555556,152.32562797732538,8.033980582524272,3.096,358.1180020861005
2020-12-19 15:13:04,3.1428571428571432,2.981735159817352,165.625,15.537383177570092,1.988610478359909,3.1428571428571432,2.355555555555556,160.18008681309377,7.299578059071732,3.096,365.34966352918264
2020-12-19 15:13:05,3.1428571428571432,2.981735159817352,165.625,15.537383177570092,1.988610478359909,3.1428571428571432,2.355555555555556,160.18008681309377,7.299578059071732,3.096,365.34966352918264
2020-12-19 15:13:06,3.1428571428571432,2.981735159817352,165.625,15.537383177570092,2.171001660210293,3.1428571428571432,2.663366336633664,160.18008681309377,7.299578059071732,3.096,365.8398654921112
2020-12-19 15:13:07,3.1428571428571432,2.981735159817352,165.625,15.537383177570092,2.171001660210293,3.1428571428571432,2.663366336633664,160.18008681309377,7.299578059071732,3.096,365.8398654921112
2020-12-19 15:13:08,3.1428571428571432,2.981735159817352,165.625,15.537383177570092,2.171001660210293,3.1428571428571432,2.663366336633664,160.18008681309377,7.299578059071732,3.096,365.8398654921112
2020-12-19 15:13:09,3.1428571428571432,2.981735159817352,160.0,15.537383177570092,2.171001660210293,3.1428571428571432,2.663366336633664,160.18008681309377,7.299578059071732,3.5165829145728646,360.635448406684
2020-12-19 15:13:10,3.1428571428571432,2.981735159817352,160.0,15.537383177570092,2.171001660210293,3.1428571428571432,2.663366336633664,160.18008681309377,7.299578059071732,3.5165829145728646,360.635448406684
2020-12-19 15:13:11,3.1428571428571432,2.981735159817352,160.0,15.537383177570092,2.171001660210293,3.1428571428571432,2.663366336633664,160.18008681309377,7.299578059071732,3.5165829145728646,360.635448406684
2020-12-19 15:13:12,3.1428571428571432,2.981735159817352,160.0,15.537383177570092,2.171001660210293,3.1428571428571432,2.663366336633664,165.06143937075294,7.299578059071732,3.5165829145728646,365.5168009643432
2020-12-19 15:13:13,3.1428571428571432,2.981735159817352,160.0,15.537383177570092,2.171001660210293,3.1428571428571432,2.663366336633664,165.06143937075294,7.299578059071732,3.5165829145728646,365.5168009643432
2020-12-19 15:13:14,3.1428571428571432,2.981735159817352,160.0,15.537383177570092,2.171001660210293,3.1428571428571432,2.663366336633664,165.2187130151261,7.299578059071732,3.5165829145728646,365.67407460871635
2020-12-19 15:13:15,3.0,2.8666666666666667,160.0,15.537383177570092,2.171001660210293,3.1428571428571432,2.663366336633664,178.67903865645874,7.299578059071732,3.5165829145728646,378.87647461404123
2020-12-19 15:13:16,3.0,2.8666666666666667,160.0,19.019607843137255,2.171001660210293,3.117647058823529,2.663366336633664,178.67903865645874,7.299578059071732,3.5165829145728646,382.33348919557477
2020-12-19 15:13:17,3.0,2.8666666666666667,160.0,19.019607843137255,2.171001660210293,3.117647058823529,2.663366336633664,219.29634041582955,7.299578059071732,3.5165829145728646,422.9507909549456
2020-12-19 15:13:18,3.0,2.8666666666666667,160.0,19.019607843137255,2.1674858554157823,3.117647058823529,2.663366336633664,219.29634041582955,7.299578059071732,3.5165829145728646,422.9472751501511
2020-12-19 15:13:19,3.0,2.8666666666666667,160.0,19.019607843137255,2.1435921304481766,3.117647058823529,2.663366336633664,219.29634041582955,7.0673076923076925,3.5165829145728646,422.6911110584193
2020-12-19 15:13:20,3.0,2.8666666666666667,160.0,19.019607843137255,2.1435921304481766,3.117647058823529,2.663366336633664,219.29634041582955,7.0673076923076925,3.5165829145728646,422.6911110584193
2020-12-19 15:13:21,3.0,2.8666666666666667,160.0,19.019607843137255,2.127794279030585,3.117647058823529,2.2293577981651365,219.29634041582955,7.0673076923076925,3.5165829145728646,422.24130466853325
2020-12-19 15:13:22,3.0,2.8666666666666667,160.0,19.019607843137255,2.127794279030585,3.117647058823529,2.2293577981651365,219.29634041582955,7.0673076923076925,3.5165829145728646,422.24130466853325
2020-12-19 15:13:23,3.0,2.8666666666666667,160.0,19.019607843137255,2.127794279030585,3.117647058823529,2.2293577981651365,219.29634041582955,7.0673076923076925,3.5165829145728646,422.24130466853325
2020-12-19 15:13:24,3.0,2.8666666666666667,134.0909090909091,19.019607843137255,2.127794279030585,3.117647058823529,2.2293577981651365,219.29634041582955,7.0673076923076925,3.5279850746268657,396.34361591949636
2020-12-19 15:13:25,3.0,2.8666666666666667,134.0909090909091,19.019607843137255,2.127794279030585,3.117647058823529,2.2293577981651365,219.29634041582955,7.0673076923076925,3.5279850746268657,396.34361591949636
2020-12-19 15:13:26,3.0,2.8666666666666667,134.0909090909091,19.019607843137255,2.127794279030585,3.117647058823529,2.2293577981651365,219.29634041582955,7.0673076923076925,3.5279850746268657,396.34361591949636
2020-12-19 15:13:27,3.0,2.8666666666666667,134.0909090909091,19.019607843137255,2.127794279030585,3.117647058823529,2.2293577981651365,208.0450415711058,7.0673076923076925,3.5279850746268657,385.09231707477267
2020-12-19 15:13:28,3.0,2.8666666666666667,134.0909090909091,19.019607843137255,2.127794279030585,3.117647058823529,2.2293577981651365,208.0450415711058,7.0673076923076925,3.5279850746268657,385.09231707477267
2020-12-19 15:13:29,3.0,2.8666666666666667,134.0909090909091,19.019607843137255,2.127794279030585,3.117647058823529,2.2293577981651365,208.0450415711058,7.0673076923076925,3.5279850746268657,385.09231707477267
2020-12-19 15:13:30,3.111111111111111,2.984251968503937,134.0909090909091,19.019607843137255,2.127794279030585,3.117647058823529,2.2293577981651365,194.53123527050326,7.0673076923076925,3.5279850746268657,371.80720718711854
2020-12-19 15:13:31,3.111111111111111,2.984251968503937,134.0909090909091,13.976510067114095,2.127794279030585,3.1,2.2293577981651365,194.53123527050326,7.0673076923076925,3.5279850746268657,366.7464623522718
2020-12-19 15:13:32,3.111111111111111,2.984251968503937,134.0909090909091,13.976510067114095,2.127794279030585,3.1,2.2293577981651365,171.6214645427913,7.0673076923076925,3.5279850746268657,343.83669162455976
2020-12-19 15:13:33,3.111111111111111,2.984251968503937,134.0909090909091,13.976510067114095,2.072434761340442,3.1,2.2293577981651365,171.6214645427913,7.0673076923076925,3.5279850746268657,343.7813321068697
2020-12-19 15:13:34,3.111111111111111,2.984251968503937,134.0909090909091,13.976510067114095,2.0717474684086943,3.1,2.2293577981651365,171.6214645427913,7.847826086956522,3.5279850746268657,344.56116320858666
2020-12-19 15:13:35,3.111111111111111,2.984251968503937,134.0909090909091,13.976510067114095,2.0717474684086943,3.1,2.2293577981651365,171.6214645427913,7.847826086956522,3.5279850746268657,344.56116320858666
2020-12-19 15:13:36,3.111111111111111,2.984251968503937,134.0909090909091,13.976510067114095,1.9055286370336335,3.1,2.0,171.6214645427913,7.847826086956522,3.5279850746268657,344.1655865790465
2020-12-19 15:13:37,3.111111111111111,2.984251968503937,134.0909090909091,13.976510067114095,1.9055286370336335,3.1,2.0,171.6214645427913,7.847826086956522,3.5279850746268657,344.1655865790465
2020-12-19 15:13:38,3.111111111111111,2.984251968503937,134.0909090909091,13.976510067114095,1.9055286370336335,3.1,2.0,171.6214645427913,7.847826086956522,3.5279850746268657,344.1655865790465
2020-12-19 15:13:39,3.111111111111111,2.984251968503937,140.9090909090909,13.976510067114095,1.9055286370336335,3.1,2.0,171.6214645427913,7.847826086956522,3.12327506899724,350.57905839159883
2020-12-19 15:13:40,3.111111111111111,2.984251968503937,140.9090909090909,13.976510067114095,1.9055286370336335,3.1,2.0,171.6214645427913,7.847826086956522,3.12327506899724,350.57905839159883
2020-12-19 15:13:41,3.111111111111111,2.984251968503937,140.9090909090909,13.976510067114095,1.9055286370336335,3.1,2.0,171.6214645427913,7.847826086956522,3.12327506899724,350.57905839159883
2020-12-19 15:13:42,3.111111111111111,2.984251968503937,140.9090909090909,13.976510067114095,1.9055286370336335,3.1,2.0,171.6214645427913,7.847826086956522,3.12327506899724,350.57905839159883
2020-12-19 15:13:43,3.111111111111111,2.984251968503937,140.9090909090909,13.976510067114095,1.9055286370336335,3.1,2.0,171.6214645427913,7.847826086956522,3.12327506899724,350.57905839159883
2020-12-19 15:13:44,3.111111111111111,2.984251968503937,140.9090909090909,13.976510067114095,1.9055286370336335,3.1,2.0,171.6214645427913,7.847826086956522,3.12327506899724,350.57905839159883
2020-12-19 15:13:45,2.666666666666667,2.4978354978354984,140.9090909090909,13.976510067114095,1.9055286370336335,3.1,2.0,166.90064721640778,7.847826086956522,3.12327506899724,344.9273801501024
2020-12-19 15:13:46,2.666666666666667,2.4978354978354984,140.9090909090909,12.013888888888891,1.9055286370336335,3.285714285714286,2.0,166.90064721640778,7.847826086956522,3.12327506899724,343.15047325759144
2020-12-19 15:13:47,2.666666666666667,2.4978354978354984,140.9090909090909,12.013888888888891,1.9055286370336335,3.285714285714286,2.0,153.00728333416623,7.847826086956522,3.12327506899724,329.25710937535
2020-12-19 15:13:48,2.666666666666667,2.4978354978354984,140.9090909090909,12.013888888888891,1.8440480160866344,3.285714285714286,2.0,153.00728333416623,7.847826086956522,3.12327506899724,329.19562875440295
2020-12-19 15:13:49,2.666666666666667,2.4978354978354984,140.9090909090909,12.013888888888891,1.7931887640755737,3.285714285714286,2.0,153.60369005331611,7.196261682242991,3.12327506899724,329.0896118168282
2020-12-19 15:13:50,2.666666666666667,2.4978354978354984,140.9090909090909,12.013888888888891,1.7931887640755737,3.285714285714286,2.0,153.60369005331611,7.196261682242991,3.12327506899724,329.0896118168282
2020-12-19 15:13:51,2.666666666666667,2.4978354978354984,140.9090909090909,12.013888888888891,2.075592127258321,3.285714285714286,2.247524752475248,153.60369005331611,7.196261682242991,3.12327506899724,329.6195399324862
2020-12-19 15:13:52,2.666666666666667,2.4978354978354984,140.9090909090909,12.013888888888891,2.075592127258321,3.285714285714286,2.247524752475248,153.60369005331611,7.196261682242991,3.12327506899724,329.6195399324862
2020-12-19 15:13:53,2.666666666666667,2.4978354978354984,140.9090909090909,12.013888888888891,2.075592127258321,3.285714285714286,2.247524752475248,153.60369005331611,7.196261682242991,3.12327506899724,329.6195399324862
2020-12-19 15:13:54,2.666666666666667,2.4978354978354984,109.375,12.013888888888891,2.075592127258321,3.285714285714286,2.247524752475248,153.60369005331611,7.196261682242991,3.364605543710021,298.326779498108
2020-12-19 15:13:55,2.666666666666667,2.4978354978354984,109.375,12.013888888888891,2.075592127258321,3.285714285714286,2.247524752475248,153.60369005331611,7.196261682242991,3.364605543710021,298.326779498108
2020-12-19 15:13:56,2.666666666666667,2.4978354978354984,109.375,12.013888888888891,2.075592127258321,3.285714285714286,2.247524752475248,153.60369005331611,7.196261682242991,3.364605543710021,298.326779498108
2020-12-19 15:13:57,2.666666666666667,2.4978354978354984,109.375,12.013888888888891,2.075592127258321,3.285714285714286,2.247524752475248,153.60369005331611,7.196261682242991,3.364605543710021,298.326779498108
2020-12-19 15:13:58,2.666666666666667,2.4978354978354984,109.375,12.013888888888891,2.075592127258321,3.285714285714286,2.247524752475248,153.60369005331611,7.196261682242991,3.364605543710021,298.326779498108
2020-12-19 15:13:59,2.666666666666667,2.4978354978354984,109.375,12.013888888888891,2.075592127258321,3.285714285714286,2.247524752475248,153.60369005331611,7.196261682242991,3.364605543710021,298.326779498108
2020-12-19 15:14:00,2.875,3.2949308755760374,109.375,12.013888888888891,2.075592127258321,3.285714285714286,2.247524752475248,162.99534610275919,7.196261682242991,3.364605543710021,308.723864258625
2020-12-19 15:14:01,2.875,3.2949308755760374,109.375,18.035714285714285,2.075592127258321,3.111111111111111,2.247524752475248,162.99534610275919,7.196261682242991,3.364605543710021,314.5710864808472
2020-12-19 15:14:02,2.875,3.2949308755760374,109.375,18.035714285714285,2.075592127258321,3.111111111111111,2.247524752475248,200.27590327412372,7.196261682242991,3.364605543710021,351.85164365221175
2020-12-19 15:14:03,2.875,3.2949308755760374,109.375,18.035714285714285,2.1518551667208303,3.111111111111111,2.247524752475248,200.27590327412372,7.196261682242991,3.364605543710021,351.92790669167425
2020-12-19 15:14:04,2.875,3.2949308755760374,109.375,18.035714285714285,2.2241294629362667,3.111111111111111,2.247524752475248,200.27590327412372,8.432203389830509,3.364605543710021,353.2361226954772
2020-12-19 15:14:05,2.875,3.2949308755760374,109.375,18.035714285714285,2.2241294629362667,3.111111111111111,2.247524752475248,200.27590327412372,8.432203389830509,3.364605543710021,353.2361226954772
2020-12-19 15:14:06,2.875,3.2949308755760374,109.375,18.035714285714285,1.9632446789758085,3.111111111111111,2.5423728813559316,200.27590327412372,8.432203389830509,3.364605543710021,353.2700860403975
2020-12-19 15:14:07,2.875,3.2949308755760374,109.375,18.035714285714285,1.9632446789758085,3.111111111111111,2.5423728813559316,200.27590327412372,8.432203389830509,3.364605543710021,353.2700860403975
2020-12-19 15:14:08,2.875,3.2949308755760374,109.375,18.035714285714285,1.9632446789758085,3.111111111111111,2.5423728813559316,200.27590327412372,8.432203389830509,3.364605543710021,353.2700860403975
2020-12-19 15:14:09,2.875,3.2949308755760374,128.125,18.035714285714285,1.9632446789758085,3.111111111111111,2.5423728813559316,200.27590327412372,8.432203389830509,3.677871148459384,372.33335164514676
2020-12-19 15:14:10,2.875,3.2949308755760374,128.125,18.035714285714285,1.9632446789758085,3.111111111111111,2.5423728813559316,200.27590327412372,8.432203389830509,3.677871148459384,372.33335164514676
2020-12-19 15:14:11,2.875,3.2949308755760374,128.125,18.035714285714285,1.9632446789758085,3.111111111111111,2.5423728813559316,200.27590327412372,8.432203389830509,3.677871148459384,372.33335164514676
2020-12-19 15:14:12,2.875,3.2949308755760374,128.125,18.035714285714285,1.9632446789758085,3.111111111111111,2.5423728813559316,215.49474766196502,8.432203389830509,3.677871148459384,387.55219603298815
2020-12-19 15:14:13,2.875,3.2949308755760374,128.125,18.035714285714285,1.9632446789758085,3.111111111111111,2.5423728813559316,215.49474766196502,8.432203389830509,3.677871148459384,387.55219603298815
2020-12-19 15:14:14,2.875,3.2949308755760374,128.125,18.035714285714285,1.9632446789758085,3.111111111111111,2.5423728813559316,215.49474766196502,8.432203389830509,3.677871148459384,387.55219603298815
2020-12-19 15:14:15,3.727272727272727,3.073394495412844,128.125,18.035714285714285,1.9632446789758085,3.111111111111111,2.5423728813559316,207.62712693560383,8.432203389830509,3.677871148459384,380.31531165373633
2020-12-19 15:14:16,3.727272727272727,3.073394495412844,128.125,14.0625,1.9632446789758085,3.117647058823529,2.5423728813559316,207.62712693560383,8.432203389830509,3.677871148459384,376.34863331573456
2020-12-19 15:14:17,3.727272727272727,3.073394495412844,128.125,14.0625,1.9632446789758085,3.117647058823529,2.5423728813559316,198.6055160062864,8.432203389830509,3.677871148459384,367.32702238641707
2020-12-19 15:14:18,3.727272727272727,3.073394495412844,128.125,14.0625,1.9557265408655429,3.117647058823529,2.5423728813559316,198.6055160062864,8.432203389830509,3.677871148459384,367.3195042483068
2020-12-19 15:14:19,3.727272727272727,3.073394495412844,128.125,14.0625,1.78385745131745,3.117647058823529,2.5423728813559316,198.6055160062864,7.628205128205128,3.677871148459384,366.3436368971333
2020-12-19 15:14:20,3.727272727272727,3.073394495412844,128.125,14.0625,1.78385745131745,3.117647058823529,2.5423728813559316,198.6055160062864,7.628205128205128,3.677871148459384,366.3436368971333
2020-12-19 15:14:21,3.727272727272727,3.073394495412844,128.125,14.0625,1.9784811215828582,3.117647058823529,2.3894736842105258,198.6055160062864,7.628205128205128,3.677871148459384,366.38536137025335
2020-12-19 15:14:22,3.727272727272727,3.073394495412844,128.125,14.0625,1.9784811215828582,3.117647058823529,2.3894736842105258,198.6055160062864,7.628205128205128,3.677871148459384,366.38536137025335
2020-12-19 15:14:23,3.727272727272727,3.073394495412844,128.125,14.0625,1.9784811215828582,3.117647058823529,2.3894736842105258,198.6055160062864,7.628205128205128,3.677871148459384,366.38536137025335
2020-12-19 15:14:24,3.727272727272727,3.073394495412844,137.5,14.0625,1.9784811215828582,3.117647058823529,2.3894736842105258,198.6055160062864,7.628205128205128,3.2286751361161525,375.31116535791017
2020-12-19 15:14:25,3.727272727272727,3.073394495412844,137.5,14.0625,1.9784811215828582,3.117647058823529,2.3894736842105258,198.6055160062864,7.628205128205128,3.2286751361161525,375.31116535791017
2020-12-19 15:14:26,3.727272727272727,3.073394495412844,137.5,14.0625,1.9784811215828582,3.117647058823529,2.3894736842105258,198.6055160062864,7.628205128205128,3.2286751361161525,375.31116535791017
2020-12-19 15:14:27,3.727272727272727,3.073394495412844,137.5,14.0625,1.9784811215828582,3.117647058823529,2.3894736842105258,198.6055160062864,7.628205128205128,3.2286751361161525,375.31116535791017
2020-12-19 15:14:28,3.727272727272727,3.073394495412844,137.5,14.0625,1.9784811215828582,3.117647058823529,2.3894736842105258,198.6055160062864,7.628205128205128,3.2286751361161525,375.31116535791017
2020-12-19 15:14:29,3.727272727272727,3.073394495412844,137.5,14.0625,1.9784811215828582,3.117647058823529,2.3894736842105258,198.6055160062864,7.628205128205128,3.2286751361161525,375.31116535791017
2020-12-19 15:14:30,2.8947368421052633,2.800796812749004,137.5,14.0625,1.9784811215828582,3.117647058823529,2.3894736842105258,210.93910691531283,7.628205128205128,3.2286751361161525,386.5396226991052
2020-12-19 15:14:31,2.8947368421052633,2.800796812749004,137.5,23.39805825242719,1.9784811215828582,3.117647058823529,2.3894736842105258,210.93910691531283,7.628205128205128,3.2286751361161525,395.8751809515325
