Time,recommendationservice,paymentservice,cartservice,currencyservice,adservice,shippingservice,emailservice,frontend,productcatalogservice,checkoutservice,Total
2020-12-15 08:14:13,8.59375,2.666666666666667,7.304347826086958,2.4842105263157888,2.4621848739495804,1.3684210526315788,3.6666666666666665,73.27534263591501,1.8013392857142856,175.0,278.62292953394655
2020-12-15 08:14:14,8.59375,2.666666666666667,7.304347826086958,2.4842105263157888,2.4621848739495804,1.3684210526315788,3.6666666666666665,73.27534263591501,1.8013392857142856,175.0,278.62292953394655
2020-12-15 08:14:15,8.59375,2.666666666666667,7.304347826086958,2.8074324324324325,2.4621848739495804,1.3684210526315788,3.6666666666666665,73.27534263591501,1.8013392857142856,175.0,278.94615144006315
2020-12-15 08:14:16,8.59375,2.666666666666667,7.304347826086958,2.8074324324324325,2.4621848739495804,1.3684210526315788,3.6666666666666665,93.35718315865337,1.8013392857142856,175.0,299.02799196280165
2020-12-15 08:14:17,8.59375,2.666666666666667,7.304347826086958,2.8074324324324325,2.4621848739495804,1.3684210526315788,3.6666666666666665,93.35718315865337,1.8013392857142856,175.0,299.02799196280165
2020-12-15 08:14:18,9.00862068965517,2.666666666666667,7.304347826086958,2.8074324324324325,2.4621848739495804,1.6153846153846152,3.6666666666666665,93.35718315865337,1.8013392857142856,175.0,299.6898262152098
2020-12-15 08:14:19,9.00862068965517,2.666666666666667,7.304347826086958,2.8074324324324325,2.4621848739495804,1.6153846153846152,3.6666666666666665,93.35718315865337,1.8013392857142856,175.0,299.6898262152098
2020-12-15 08:14:20,9.00862068965517,2.2727272727272725,7.304347826086958,2.8074324324324325,2.4621848739495804,1.6153846153846152,3.6666666666666665,94.01370196167541,1.8013392857142856,312.49999999999994,437.4524056242923
2020-12-15 08:14:21,9.00862068965517,2.2727272727272725,7.304347826086958,2.8074324324324325,2.4285714285714293,1.6153846153846152,3.6666666666666665,94.01370196167541,1.8013392857142856,312.49999999999994,437.4187921789142
2020-12-15 08:14:22,9.00862068965517,2.2727272727272725,7.304347826086958,2.8074324324324325,2.4285714285714293,1.6153846153846152,3.6666666666666665,94.01370196167541,1.8013392857142856,312.49999999999994,437.4187921789142
2020-12-15 08:14:23,9.00862068965517,2.2727272727272725,7.304347826086958,2.8074324324324325,2.4285714285714293,1.6153846153846152,3.6666666666666665,94.01370196167541,1.8013392857142856,312.49999999999994,437.4187921789142
2020-12-15 08:14:24,9.00862068965517,2.2727272727272725,7.304347826086958,2.8074324324324325,2.4285714285714293,1.6153846153846152,3.6666666666666665,94.01370196167541,1.8013392857142856,312.49999999999994,437.4187921789142
2020-12-15 08:14:25,9.00862068965517,2.2727272727272725,7.304347826086958,2.8074324324324325,2.4285714285714293,1.6153846153846152,3.6666666666666665,91.55387536725878,1.8013392857142856,312.49999999999994,434.9589655844976
2020-12-15 08:14:26,9.00862068965517,2.2727272727272725,7.164804469273744,2.8074324324324325,2.4285714285714293,1.6153846153846152,3.6666666666666665,91.55387536725878,1.8013392857142856,312.49999999999994,434.8194222276844
2020-12-15 08:14:27,9.00862068965517,2.2727272727272725,7.164804469273744,2.8074324324324325,2.4285714285714293,1.6153846153846152,3.6666666666666665,91.55387536725878,1.8013392857142856,312.49999999999994,434.8194222276844
2020-12-15 08:14:28,9.00862068965517,2.2727272727272725,7.164804469273744,2.8074324324324325,2.4285714285714293,1.6153846153846152,3.2857142857142856,90.41087787800356,2.194295900178253,312.49999999999994,433.6884289719407
2020-12-15 08:14:29,9.00862068965517,2.2727272727272725,7.164804469273744,2.8074324324324325,2.4285714285714293,1.6153846153846152,3.2857142857142856,90.41087787800356,2.194295900178253,312.49999999999994,433.6884289719407
2020-12-15 08:14:30,9.00862068965517,2.2727272727272725,7.164804469273744,2.4705035971223017,2.4285714285714293,1.6153846153846152,3.2857142857142856,90.41087787800356,2.194295900178253,312.49999999999994,433.35150013663065
2020-12-15 08:14:31,9.00862068965517,2.2727272727272725,7.164804469273744,2.4705035971223017,2.4285714285714293,1.6153846153846152,3.2857142857142856,80.50458743091059,2.194295900178253,312.49999999999994,423.44520968953765
2020-12-15 08:14:32,9.00862068965517,2.2727272727272725,7.164804469273744,2.4705035971223017,2.4285714285714293,1.6153846153846152,3.2857142857142856,80.50458743091059,2.194295900178253,312.49999999999994,423.44520968953765
2020-12-15 08:14:33,8.463855421686747,2.2727272727272725,7.164804469273744,2.4705035971223017,2.4285714285714293,1.852459016393443,3.2857142857142856,80.50458743091059,2.194295900178253,312.49999999999994,423.13751882257804
2020-12-15 08:14:34,8.463855421686747,2.2727272727272725,7.164804469273744,2.4705035971223017,2.4285714285714293,1.852459016393443,3.2857142857142856,80.50458743091059,2.194295900178253,312.49999999999994,423.13751882257804
2020-12-15 08:14:35,8.463855421686747,2.75,7.164804469273744,2.4705035971223017,2.4285714285714293,1.852459016393443,3.2857142857142856,78.53776937018976,2.194295900178253,167.5,276.64797348913
2020-12-15 08:14:36,8.463855421686747,2.75,7.164804469273744,2.4705035971223017,2.4720000000000004,1.852459016393443,3.2857142857142856,78.53776937018976,2.194295900178253,167.5,276.6914020605585
2020-12-15 08:14:37,8.463855421686747,2.75,7.164804469273744,2.4705035971223017,2.4720000000000004,1.852459016393443,3.2857142857142856,78.53776937018976,2.194295900178253,167.5,276.6914020605585
2020-12-15 08:14:38,8.463855421686747,2.75,7.164804469273744,2.4705035971223017,2.4720000000000004,1.852459016393443,3.2857142857142856,78.53776937018976,2.194295900178253,167.5,276.6914020605585
2020-12-15 08:14:39,8.463855421686747,2.75,7.164804469273744,2.4705035971223017,2.4720000000000004,1.852459016393443,3.2857142857142856,78.53776937018976,2.194295900178253,167.5,276.6914020605585
2020-12-15 08:14:40,8.463855421686747,2.75,7.164804469273744,2.4705035971223017,2.4720000000000004,1.852459016393443,3.2857142857142856,77.8845401826525,2.194295900178253,167.5,276.03817287302127
2020-12-15 08:14:41,8.463855421686747,2.75,6.653543307086616,2.4705035971223017,2.4720000000000004,1.852459016393443,3.2857142857142856,77.8845401826525,2.194295900178253,167.5,275.52691171083416
2020-12-15 08:14:42,8.463855421686747,2.75,6.653543307086616,2.4705035971223017,2.4720000000000004,1.852459016393443,3.2857142857142856,77.8845401826525,2.194295900178253,167.5,275.52691171083416
2020-12-15 08:14:43,8.463855421686747,2.75,6.653543307086616,2.4705035971223017,2.4720000000000004,1.852459016393443,3.8,79.45536188737907,1.8783919597989953,167.5,277.2961151894672
2020-12-15 08:14:44,8.463855421686747,2.75,6.653543307086616,2.4705035971223017,2.4720000000000004,1.852459016393443,3.8,79.45536188737907,1.8783919597989953,167.5,277.2961151894672
2020-12-15 08:14:45,8.463855421686747,2.75,6.653543307086616,2.3406193078324224,2.4720000000000004,1.852459016393443,3.8,79.45536188737907,1.8783919597989953,167.5,277.1662309001773
2020-12-15 08:14:46,8.463855421686747,2.75,6.653543307086616,2.3406193078324224,2.4720000000000004,1.852459016393443,3.8,76.1235155444121,1.8783919597989953,167.5,273.8343845572104
2020-12-15 08:14:47,8.463855421686747,2.75,6.653543307086616,2.3406193078324224,2.4720000000000004,1.852459016393443,3.8,76.1235155444121,1.8783919597989953,167.5,273.8343845572104
2020-12-15 08:14:48,8.730158730158731,2.75,6.653543307086616,2.3406193078324224,2.4720000000000004,1.2666666666666664,3.8,76.1235155444121,1.8783919597989953,167.5,273.5148955159555
2020-12-15 08:14:49,8.730158730158731,2.75,6.653543307086616,2.3406193078324224,2.4720000000000004,1.2666666666666664,3.8,76.1235155444121,1.8783919597989953,167.5,273.5148955159555
2020-12-15 08:14:50,8.730158730158731,3.4000000000000004,6.653543307086616,2.3406193078324224,2.4720000000000004,1.2666666666666664,3.8,78.12491003228989,1.8783919597989953,125.0,233.66629000383332
2020-12-15 08:14:51,8.730158730158731,3.4000000000000004,6.653543307086616,2.3406193078324224,2.626865671641791,1.2666666666666664,3.8,78.12491003228989,1.8783919597989953,125.0,233.82115567547507
2020-12-15 08:14:52,8.730158730158731,3.4000000000000004,6.653543307086616,2.3406193078324224,2.626865671641791,1.2666666666666664,3.8,78.12491003228989,1.8783919597989953,125.0,233.82115567547507
2020-12-15 08:14:53,8.730158730158731,3.4000000000000004,6.653543307086616,2.3406193078324224,2.626865671641791,1.2666666666666664,3.8,78.12491003228989,1.8783919597989953,125.0,233.82115567547507
2020-12-15 08:14:54,8.730158730158731,3.4000000000000004,6.653543307086616,2.3406193078324224,2.626865671641791,1.2666666666666664,3.8,78.12491003228989,1.8783919597989953,125.0,233.82115567547507
2020-12-15 08:14:55,8.730158730158731,3.4000000000000004,6.653543307086616,2.3406193078324224,2.626865671641791,1.2666666666666664,3.8,79.65115287668854,1.8783919597989953,125.0,235.34739851987374
2020-12-15 08:14:56,8.730158730158731,3.4000000000000004,6.947852760736196,2.3406193078324224,2.626865671641791,1.2666666666666664,3.8,79.65115287668854,1.8783919597989953,125.0,235.64170797352332
2020-12-15 08:14:57,8.730158730158731,3.4000000000000004,6.947852760736196,2.3406193078324224,2.626865671641791,1.2666666666666664,3.8,79.65115287668854,1.8783919597989953,125.0,235.64170797352332
2020-12-15 08:14:58,8.730158730158731,3.4000000000000004,6.947852760736196,2.3406193078324224,2.626865671641791,1.2666666666666664,3.6666666666666665,79.21347094377495,1.8916155419222904,125.0,235.08391628939967
2020-12-15 08:14:59,8.730158730158731,3.4000000000000004,6.947852760736196,2.3406193078324224,2.626865671641791,1.2666666666666664,3.6666666666666665,79.21347094377495,1.8916155419222904,125.0,235.08391628939967
2020-12-15 08:15:00,8.730158730158731,3.4000000000000004,6.947852760736196,2.5467980295566504,2.626865671641791,1.2666666666666664,3.6666666666666665,79.21347094377495,1.8916155419222904,125.0,235.29009501112395
2020-12-15 08:15:01,8.730158730158731,3.4000000000000004,6.947852760736196,2.5467980295566504,2.626865671641791,1.2666666666666664,3.6666666666666665,83.43024607724287,1.8916155419222904,125.0,239.50687014459191
2020-12-15 08:15:02,8.730158730158731,3.4000000000000004,6.947852760736196,2.5467980295566504,2.626865671641791,1.2666666666666664,3.6666666666666665,83.43024607724287,1.8916155419222904,125.0,239.50687014459191
2020-12-15 08:15:03,8.676470588235292,3.4000000000000004,6.947852760736196,2.5467980295566504,2.626865671641791,1.6341463414634143,3.6666666666666665,83.43024607724287,1.8916155419222904,125.0,239.82066167746518
2020-12-15 08:15:04,8.676470588235292,3.4000000000000004,6.947852760736196,2.5467980295566504,2.626865671641791,1.6341463414634143,3.6666666666666665,83.43024607724287,1.8916155419222904,125.0,239.82066167746518
2020-12-15 08:15:05,8.676470588235292,2.666666666666667,6.947852760736196,2.5467980295566504,2.626865671641791,1.6341463414634143,3.6666666666666665,83.33334655916705,1.8916155419222904,162.5,276.49042882605596
2020-12-15 08:15:06,8.676470588235292,2.666666666666667,6.947852760736196,2.5467980295566504,2.252173913043478,1.6341463414634143,3.6666666666666665,83.33334655916705,1.8916155419222904,162.5,276.11573706745776
2020-12-15 08:15:07,8.676470588235292,2.666666666666667,6.947852760736196,2.5467980295566504,2.252173913043478,1.6341463414634143,3.6666666666666665,83.33334655916705,1.8916155419222904,162.5,276.11573706745776
2020-12-15 08:15:08,8.676470588235292,2.666666666666667,6.947852760736196,2.5467980295566504,2.252173913043478,1.6341463414634143,3.6666666666666665,83.33334655916705,1.8916155419222904,162.5,276.11573706745776
2020-12-15 08:15:09,8.676470588235292,2.666666666666667,6.947852760736196,2.5467980295566504,2.252173913043478,1.6341463414634143,3.6666666666666665,83.33334655916705,1.8916155419222904,162.5,276.11573706745776
2020-12-15 08:15:10,8.676470588235292,2.666666666666667,6.947852760736196,2.5467980295566504,2.252173913043478,1.6341463414634143,3.6666666666666665,83.03568877389039,1.8916155419222904,162.5,275.81807928218103
2020-12-15 08:15:11,8.676470588235292,2.666666666666667,6.653225806451613,2.5467980295566504,2.252173913043478,1.6341463414634143,3.6666666666666665,83.03568877389039,1.8916155419222904,162.5,275.52345232789645
2020-12-15 08:15:12,8.676470588235292,2.666666666666667,6.653225806451613,2.5467980295566504,2.252173913043478,1.6341463414634143,3.6666666666666665,83.03568877389039,1.8916155419222904,162.5,275.52345232789645
2020-12-15 08:15:13,8.676470588235292,2.666666666666667,6.653225806451613,2.5467980295566504,2.252173913043478,1.6341463414634143,3.1818181818181817,82.83130013872366,1.65324384787472,162.5,274.5958435138337
2020-12-15 08:15:14,8.676470588235292,2.666666666666667,6.653225806451613,2.5467980295566504,2.252173913043478,1.6341463414634143,3.1818181818181817,82.83130013872366,1.65324384787472,162.5,274.5958435138337
2020-12-15 08:15:15,8.676470588235292,2.666666666666667,6.653225806451613,2.4444444444444438,2.252173913043478,1.6341463414634143,3.1818181818181817,82.83130013872366,1.65324384787472,162.5,274.4934899287215
2020-12-15 08:15:16,8.676470588235292,2.666666666666667,6.653225806451613,2.4444444444444438,2.252173913043478,1.6341463414634143,3.1818181818181817,81.31866280121882,1.65324384787472,162.5,272.9808525912166
2020-12-15 08:15:17,8.676470588235292,2.666666666666667,6.653225806451613,2.4444444444444438,2.252173913043478,1.6341463414634143,3.1818181818181817,81.31866280121882,1.65324384787472,162.5,272.9808525912166
2020-12-15 08:15:18,8.493150684931509,2.666666666666667,6.653225806451613,2.4444444444444438,2.252173913043478,1.3599999999999997,3.1818181818181817,81.31866280121882,1.65324384787472,162.5,272.52338634644946
2020-12-15 08:15:19,8.493150684931509,2.666666666666667,6.653225806451613,2.4444444444444438,2.252173913043478,1.3599999999999997,3.1818181818181817,81.31866280121882,1.65324384787472,162.5,272.52338634644946
2020-12-15 08:15:20,8.493150684931509,2.636363636363636,6.653225806451613,2.4444444444444438,2.252173913043478,1.3599999999999997,3.1818181818181817,80.68180096309159,1.65324384787472,175.0,284.35622147801917
2020-12-15 08:15:21,8.493150684931509,2.636363636363636,6.653225806451613,2.4444444444444438,2.3185185185185184,1.3599999999999997,3.1818181818181817,80.68180096309159,1.65324384787472,175.0,284.4225660834942
2020-12-15 08:15:22,8.493150684931509,2.636363636363636,6.653225806451613,2.4444444444444438,2.3185185185185184,1.3599999999999997,3.1818181818181817,80.68180096309159,1.65324384787472,175.0,284.4225660834942
2020-12-15 08:15:23,8.493150684931509,2.636363636363636,6.653225806451613,2.4444444444444438,2.3185185185185184,1.3599999999999997,3.1818181818181817,80.68180096309159,1.65324384787472,175.0,284.4225660834942
2020-12-15 08:15:24,8.493150684931509,2.636363636363636,6.653225806451613,2.4444444444444438,2.3185185185185184,1.3599999999999997,3.1818181818181817,80.68180096309159,1.65324384787472,175.0,284.4225660834942
2020-12-15 08:15:25,8.493150684931509,2.636363636363636,6.653225806451613,2.4444444444444438,2.3185185185185184,1.3599999999999997,3.1818181818181817,80.20828992802359,1.65324384787472,175.0,283.94905504842615
2020-12-15 08:15:26,8.493150684931509,2.636363636363636,6.993865030674846,2.4444444444444438,2.3185185185185184,1.3599999999999997,3.1818181818181817,80.20828992802359,1.65324384787472,175.0,284.2896942726494
2020-12-15 08:15:27,8.493150684931509,2.636363636363636,6.993865030674846,2.4444444444444438,2.3185185185185184,1.3599999999999997,3.1818181818181817,80.20828992802359,1.65324384787472,175.0,284.2896942726494
2020-12-15 08:15:28,8.493150684931509,2.636363636363636,6.993865030674846,2.4444444444444438,2.3185185185185184,1.3599999999999997,4.0,79.54541781235669,1.9531835205992498,175.0,284.7449436478889
2020-12-15 08:15:29,8.493150684931509,2.636363636363636,6.993865030674846,2.4444444444444438,2.3185185185185184,1.3599999999999997,4.0,79.54541781235669,1.9531835205992498,175.0,284.7449436478889
2020-12-15 08:15:30,8.493150684931509,2.636363636363636,6.993865030674846,2.6766809728183123,2.3185185185185184,1.3599999999999997,4.0,79.54541781235669,1.9531835205992498,175.0,284.97718017626283
2020-12-15 08:15:31,8.493150684931509,2.636363636363636,6.993865030674846,2.6766809728183123,2.3185185185185184,1.3599999999999997,4.0,86.76459514936934,1.9531835205992498,175.0,292.19635751327536
2020-12-15 08:15:32,8.493150684931509,2.636363636363636,6.993865030674846,2.6766809728183123,2.3185185185185184,1.3599999999999997,4.0,86.76459514936934,1.9531835205992498,175.0,292.19635751327536
2020-12-15 08:15:33,9.92753623188406,2.636363636363636,6.993865030674846,2.6766809728183123,2.3185185185185184,2.2,4.0,86.76459514936934,1.9531835205992498,175.0,294.470743060228
2020-12-15 08:15:34,9.92753623188406,2.636363636363636,6.993865030674846,2.6766809728183123,2.3185185185185184,2.2,4.0,86.76459514936934,1.9531835205992498,175.0,294.470743060228
2020-12-15 08:15:35,9.92753623188406,3.1818181818181817,6.993865030674846,2.6766809728183123,2.3185185185185184,2.2,4.0,86.62779880396238,1.9531835205992498,203.125,323.0044012602756
2020-12-15 08:15:36,9.92753623188406,3.1818181818181817,6.993865030674846,2.6766809728183123,2.5942028985507246,2.2,4.0,86.62779880396238,1.9531835205992498,203.125,323.2800856403078
2020-12-15 08:15:37,9.92753623188406,3.1818181818181817,6.993865030674846,2.6766809728183123,2.5942028985507246,2.2,4.0,86.62779880396238,1.9531835205992498,203.125,323.2800856403078
2020-12-15 08:15:38,9.92753623188406,3.1818181818181817,6.993865030674846,2.6766809728183123,2.5942028985507246,2.2,4.0,86.62779880396238,1.9531835205992498,203.125,323.2800856403078
2020-12-15 08:15:39,9.92753623188406,3.1818181818181817,6.993865030674846,2.6766809728183123,2.5942028985507246,2.2,4.0,86.62779880396238,1.9531835205992498,203.125,323.2800856403078
2020-12-15 08:15:40,9.92753623188406,3.1818181818181817,6.993865030674846,2.6766809728183123,2.5942028985507246,2.2,4.0,85.79553890673292,1.9531835205992498,203.125,322.4478257430783
2020-12-15 08:15:41,9.92753623188406,3.1818181818181817,7.2857142857142865,2.6766809728183123,2.5942028985507246,2.2,4.0,85.79553890673292,1.9531835205992498,203.125,322.73967499811766
2020-12-15 08:15:42,9.92753623188406,3.1818181818181817,7.2857142857142865,2.6766809728183123,2.5942028985507246,2.2,4.0,85.79553890673292,1.9531835205992498,203.125,322.73967499811766
2020-12-15 08:15:43,9.92753623188406,3.1818181818181817,7.2857142857142865,2.6766809728183123,2.5942028985507246,2.2,3.4000000000000004,87.50009689336613,2.2551111111111117,203.125,324.1461605752628
2020-12-15 08:15:44,9.92753623188406,3.1818181818181817,7.2857142857142865,2.6766809728183123,2.5942028985507246,2.2,3.4000000000000004,87.50009689336613,2.2551111111111117,203.125,324.1461605752628
2020-12-15 08:15:45,9.92753623188406,3.1818181818181817,7.2857142857142865,2.5616438356164384,2.5942028985507246,2.2,3.4000000000000004,87.50009689336613,2.2551111111111117,203.125,324.03112343806094
2020-12-15 08:15:46,9.92753623188406,3.1818181818181817,7.2857142857142865,2.5616438356164384,2.5942028985507246,2.2,3.4000000000000004,79.16671652123375,2.2551111111111117,203.125,315.6977430659285
2020-12-15 08:15:47,9.92753623188406,3.1818181818181817,7.2857142857142865,2.5616438356164384,2.5942028985507246,2.2,3.4000000000000004,79.16671652123375,2.2551111111111117,203.125,315.6977430659285
2020-12-15 08:15:48,9.242424242424242,3.1818181818181817,7.2857142857142865,2.5616438356164384,2.5942028985507246,1.7234042553191489,3.4000000000000004,79.16671652123375,2.2551111111111117,203.125,314.5360353317879
2020-12-15 08:15:49,9.242424242424242,3.1818181818181817,7.2857142857142865,2.5616438356164384,2.5942028985507246,1.7234042553191489,3.4000000000000004,79.16671652123375,2.2551111111111117,203.125,314.5360353317879
2020-12-15 08:15:50,9.242424242424242,2.333333333333333,7.2857142857142865,2.5616438356164384,2.5942028985507246,1.7234042553191489,3.4000000000000004,79.8701852443447,2.2551111111111117,145.0,256.266019206414
2020-12-15 08:15:51,9.242424242424242,2.333333333333333,7.2857142857142865,2.5616438356164384,2.0350877192982457,1.7234042553191489,3.4000000000000004,79.8701852443447,2.2551111111111117,145.0,255.70690402716147
2020-12-15 08:15:52,9.242424242424242,2.333333333333333,7.2857142857142865,2.5616438356164384,2.0350877192982457,1.7234042553191489,3.4000000000000004,79.8701852443447,2.2551111111111117,145.0,255.70690402716147
2020-12-15 08:15:53,9.242424242424242,2.333333333333333,7.2857142857142865,2.5616438356164384,2.0350877192982457,1.7234042553191489,3.4000000000000004,79.8701852443447,2.2551111111111117,145.0,255.70690402716147
2020-12-15 08:15:54,9.242424242424242,2.333333333333333,7.2857142857142865,2.5616438356164384,2.0350877192982457,1.7234042553191489,3.4000000000000004,79.8701852443447,2.2551111111111117,145.0,255.70690402716147
2020-12-15 08:15:55,9.242424242424242,2.333333333333333,7.2857142857142865,2.5616438356164384,2.0350877192982457,1.7234042553191489,3.4000000000000004,79.27631578947367,2.2551111111111117,145.0,255.11303457229045
2020-12-15 08:15:56,9.242424242424242,2.333333333333333,6.711409395973154,2.5616438356164384,2.0350877192982457,1.7234042553191489,3.4000000000000004,79.27631578947367,2.2551111111111117,145.0,254.53872968254933
2020-12-15 08:15:57,9.242424242424242,2.333333333333333,6.711409395973154,2.5616438356164384,2.0350877192982457,1.7234042553191489,3.4000000000000004,79.27631578947367,2.2551111111111117,145.0,254.53872968254933
2020-12-15 08:15:58,9.242424242424242,2.333333333333333,6.711409395973154,2.5616438356164384,2.0350877192982457,1.7234042553191489,3.0,78.24675324675323,1.9924098671726755,145.0,252.8464658958905
2020-12-15 08:15:59,9.242424242424242,2.333333333333333,6.711409395973154,2.5616438356164384,2.0350877192982457,1.7234042553191489,3.0,78.24675324675323,1.9924098671726755,145.0,252.8464658958905
2020-12-15 08:16:00,9.242424242424242,2.333333333333333,6.711409395973154,2.653846153846154,2.0350877192982457,1.7234042553191489,3.0,78.24675324675323,1.9924098671726755,145.0,252.93866821412018
2020-12-15 08:16:01,9.242424242424242,2.333333333333333,6.711409395973154,2.653846153846154,2.0350877192982457,1.7234042553191489,3.0,78.65148045694956,1.9924098671726755,145.0,253.34339542431653
2020-12-15 08:16:02,9.242424242424242,2.333333333333333,6.711409395973154,2.653846153846154,2.0350877192982457,1.7234042553191489,3.0,78.65148045694956,1.9924098671726755,145.0,253.34339542431653
2020-12-15 08:16:03,7.951388888888888,2.333333333333333,6.711409395973154,2.653846153846154,2.0350877192982457,1.9230769230769236,3.0,78.65148045694956,1.9924098671726755,145.0,252.2520327385389
2020-12-15 08:16:04,7.951388888888888,2.333333333333333,6.711409395973154,2.653846153846154,2.0350877192982457,1.9230769230769236,3.0,78.65148045694956,1.9924098671726755,145.0,252.2520327385389
2020-12-15 08:16:05,7.951388888888888,2.666666666666667,6.711409395973154,2.653846153846154,2.0350877192982457,1.9230769230769236,3.0,75.50473489886112,1.9924098671726755,150.0,254.43862051378383
2020-12-15 08:16:06,7.951388888888888,2.666666666666667,6.711409395973154,2.653846153846154,2.275862068965517,1.9230769230769236,3.0,75.50473489886112,1.9924098671726755,150.0,254.67939486345108
2020-12-15 08:16:07,7.951388888888888,2.666666666666667,6.711409395973154,2.653846153846154,2.275862068965517,1.9230769230769236,3.0,75.50473489886112,1.9924098671726755,150.0,254.67939486345108
2020-12-15 08:16:08,7.951388888888888,2.666666666666667,6.711409395973154,2.653846153846154,2.275862068965517,1.9230769230769236,3.0,75.50473489886112,1.9924098671726755,150.0,254.67939486345108
2020-12-15 08:16:09,7.951388888888888,2.666666666666667,6.711409395973154,2.653846153846154,2.275862068965517,1.9230769230769236,3.0,75.50473489886112,1.9924098671726755,150.0,254.67939486345108
2020-12-15 08:16:10,7.951388888888888,2.666666666666667,6.711409395973154,2.653846153846154,2.275862068965517,1.9230769230769236,3.0,76.3155789446362,1.9924098671726755,150.0,255.49023890922618
2020-12-15 08:16:11,7.951388888888888,2.666666666666667,6.4423076923076925,2.653846153846154,2.275862068965517,1.9230769230769236,3.0,76.3155789446362,1.9924098671726755,150.0,255.22113720556072
2020-12-15 08:16:12,7.951388888888888,2.666666666666667,6.4423076923076925,2.653846153846154,2.275862068965517,1.9230769230769236,3.0,76.3155789446362,1.9924098671726755,150.0,255.22113720556072
2020-12-15 08:16:13,7.951388888888888,2.666666666666667,6.4423076923076925,2.653846153846154,2.275862068965517,1.9230769230769236,4.0,75.52058304249138,1.7999999999999998,150.0,255.23373143624318
2020-12-15 08:16:14,7.951388888888888,2.666666666666667,6.4423076923076925,2.653846153846154,2.275862068965517,1.9230769230769236,4.0,75.52058304249138,1.7999999999999998,150.0,255.23373143624318
2020-12-15 08:16:15,7.951388888888888,2.666666666666667,6.4423076923076925,2.532625189681336,2.275862068965517,1.9230769230769236,4.0,75.52058304249138,1.7999999999999998,150.0,255.1125104720784
2020-12-15 08:16:16,7.951388888888888,2.666666666666667,6.4423076923076925,2.532625189681336,2.275862068965517,1.9230769230769236,4.0,67.28669576032095,1.7999999999999998,150.0,246.87862318990798
2020-12-15 08:16:17,7.951388888888888,2.666666666666667,6.4423076923076925,2.532625189681336,2.275862068965517,1.9230769230769236,4.0,67.28669576032095,1.7999999999999998,150.0,246.87862318990798
2020-12-15 08:16:18,11.041666666666668,2.666666666666667,6.4423076923076925,2.532625189681336,2.275862068965517,2.0943396226415096,4.0,67.28669576032095,1.7999999999999998,150.0,250.14016366725036
2020-12-15 08:16:19,11.041666666666668,2.666666666666667,6.4423076923076925,2.532625189681336,2.275862068965517,2.0943396226415096,4.0,67.28669576032095,1.7999999999999998,150.0,250.14016366725036
2020-12-15 08:16:20,11.041666666666668,3.2,6.4423076923076925,2.532625189681336,2.275862068965517,2.0943396226415096,4.0,71.22111636108998,1.7999999999999998,187.5,292.1079176013527
2020-12-15 08:16:21,11.041666666666668,3.2,6.4423076923076925,2.532625189681336,2.276190476190476,2.0943396226415096,4.0,71.22111636108998,1.7999999999999998,187.5,292.1082460085777
2020-12-15 08:16:22,11.041666666666668,3.2,6.4423076923076925,2.532625189681336,2.276190476190476,2.0943396226415096,4.0,71.22111636108998,1.7999999999999998,187.5,292.1082460085777
2020-12-15 08:16:23,11.041666666666668,3.2,6.4423076923076925,2.532625189681336,2.276190476190476,2.0943396226415096,4.0,71.22111636108998,1.7999999999999998,187.5,292.1082460085777
2020-12-15 08:16:24,11.041666666666668,3.2,6.4423076923076925,2.532625189681336,2.276190476190476,2.0943396226415096,4.0,71.22111636108998,1.7999999999999998,187.5,292.1082460085777
2020-12-15 08:16:25,11.041666666666668,3.2,6.4423076923076925,2.532625189681336,2.276190476190476,2.0943396226415096,4.0,72.12683731388704,1.7999999999999998,187.5,293.0139669613748
2020-12-15 08:16:26,11.041666666666668,3.2,6.904761904761903,2.532625189681336,2.276190476190476,2.0943396226415096,4.0,72.12683731388704,1.7999999999999998,187.5,293.47642117382895
2020-12-15 08:16:27,11.041666666666668,3.2,6.904761904761903,2.532625189681336,2.276190476190476,2.0943396226415096,4.0,72.12683731388704,1.7999999999999998,187.5,293.47642117382895
2020-12-15 08:16:28,11.041666666666668,3.2,6.904761904761903,2.532625189681336,2.276190476190476,2.0943396226415096,3.4444444444444438,72.15949250395454,2.2115027829313547,187.5,293.36502359127223
2020-12-15 08:16:29,11.041666666666668,3.2,6.904761904761903,2.532625189681336,2.276190476190476,2.0943396226415096,3.4444444444444438,72.15949250395454,2.2115027829313547,187.5,293.36502359127223
2020-12-15 08:16:30,11.041666666666668,3.2,6.904761904761903,2.5931677018633543,2.276190476190476,2.0943396226415096,3.4444444444444438,72.15949250395454,2.2115027829313547,187.5,293.42556610345423
2020-12-15 08:16:31,11.041666666666668,3.2,6.904761904761903,2.5931677018633543,2.276190476190476,2.0943396226415096,3.4444444444444438,95.42441037549021,2.2115027829313547,187.5,316.6904839749899
2020-12-15 08:16:32,11.041666666666668,3.2,6.904761904761903,2.5931677018633543,2.276190476190476,2.0943396226415096,3.4444444444444438,95.42441037549021,2.2115027829313547,187.5,316.6904839749899
2020-12-15 08:16:33,9.452054794520548,3.2,6.904761904761903,2.5931677018633543,2.276190476190476,1.416666666666667,3.4444444444444438,95.42441037549021,2.2115027829313547,187.5,314.42319914686885
